노출(분),상품군,판매단가,취급액,판매수량,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
20,9,1,4974000,26,2,1,-6.1,5.7,-1.3,0,31,104.24,120,59,0,1,6
20,9,1,25609000,118,2,0,-6.1,5.7,-1.3,0,31,104.24,122,59,0,1,6
20,9,1,20004000,97,2,1,-6.1,5.7,-1.3,0,31,104.24,122,59,0,1,6
20,9,1,1530000,8,2,0,-6.1,5.7,-1.3,0,31,104.24,122,59,0,1,6
20,9,1,3566000,19,2,1,-6.1,5.7,-1.3,0,31,104.24,122,59,0,1,6
20,9,1,36463000,168,2,0,-6.1,5.7,-1.3,0,31,104.24,124,59,0,1,6
20,9,1,5687000,29,0,1,-6.1,5.7,-1.3,0,31,104.24,124,59,0,1,6
20,1,2,29854000,69,1,1,-6.1,5.7,-1.3,0,31,104.24,130,10,0,1,6
20,1,2,33386000,69,2,0,-6.1,5.7,-1.3,0,31,104.24,130,10,0,1,6
20,5,0,30991000,388,2,2,-6.1,5.7,-1.3,0,31,104.24,134,65,0,1,6
20,5,0,37904000,475,2,2,-6.1,5.7,-1.3,0,31,104.24,136,65,0,1,6
20,6,2,16136000,33,2,2,-6.1,5.7,-1.3,0,31,104.24,138,67,0,1,6
20,6,2,50252000,101,2,2,-6.1,5.7,-1.3,0,31,104.24,140,67,0,1,6
20,6,2,63029000,127,2,2,-6.1,5.7,-1.3,0,31,104.24,142,67,0,1,6
30,4,1,25755000,187,2,2,-6.3,5.5,-0.5,0,39,104.24,0,0,0,0,0
30,4,1,57904000,420,2,2,-6.3,5.5,-0.5,0,39,104.24,3,0,0,0,0
20,6,0,4105000,84,2,2,-6.3,5.5,-0.5,0,39,104.24,6,0,0,0,0
20,6,0,3265000,67,2,2,-6.3,5.5,-0.5,0,39,104.24,6,0,0,0,0
20,6,0,3864000,79,2,2,-6.3,5.5,-0.5,0,39,104.24,8,0,0,0,0
20,6,0,5905000,121,2,2,-6.3,5.5,-0.5,0,39,104.24,10,0,0,0,0
20,6,0,6657000,136,2,2,-6.3,5.5,-0.5,0,39,104.24,10,0,0,0,0
20,5,0,5330000,137,2,2,-6.3,5.5,-0.5,0,39,104.24,36,0,0,0,0
20,5,0,7135000,183,2,2,-6.3,5.5,-0.5,0,39,104.24,38,0,0,0,0
20,7,0,18403000,233,2,2,-6.3,5.5,-0.5,0,39,104.24,44,0,0,0,0
20,6,0,7153000,91,2,2,-6.3,5.5,-0.5,0,39,104.24,48,0,0,0,0
20,6,0,12032000,153,2,2,-6.3,5.5,-0.5,0,39,104.24,50,0,0,0,0
20,7,0,24095000,606,2,2,-6.3,5.5,-0.5,0,39,104.24,56,87,0,0,0
30,5,0,16121000,148,2,2,-6.3,5.5,-0.5,0,39,104.24,60,0,0,0,0
20,9,1,2073000,10,2,1,-6.3,5.5,-0.5,0,39,104.24,66,12,0,0,0
20,9,1,10816000,46,2,0,-6.3,5.5,-0.5,0,39,104.24,68,12,0,0,0
20,9,1,6695000,30,2,1,-6.3,5.5,-0.5,0,39,104.24,68,12,0,0,0
20,9,1,6772000,33,2,1,-6.3,5.5,-0.5,0,39,104.24,68,12,0,0,0
20,9,1,23158000,98,2,0,-6.3,5.5,-0.5,0,39,104.24,70,12,0,0,0
20,9,1,17684000,78,2,1,-6.3,5.5,-0.5,0,39,104.24,70,12,0,0,0
20,9,1,8096000,39,2,1,-6.3,5.5,-0.5,0,39,104.24,70,12,0,0,0
20,9,1,8576000,40,2,0,-6.3,5.5,-0.5,0,39,104.24,72,59,0,0,0
20,9,1,8925000,43,2,1,-6.3,5.5,-0.5,0,39,104.24,72,59,0,0,0
20,9,1,2867000,15,2,1,-6.3,5.5,-0.5,0,39,104.24,72,59,0,0,0
20,9,1,13354000,65,2,1,-6.3,5.5,-0.5,0,39,104.24,74,59,0,0,0
20,9,1,4486000,22,2,0,-6.3,5.5,-0.5,0,39,104.24,74,59,0,0,0
20,9,1,4265000,22,2,1,-6.3,5.5,-0.5,0,39,104.24,74,59,0,0,0
20,9,1,8187000,40,2,0,-6.3,5.5,-0.5,0,39,104.24,76,59,0,0,0
20,9,1,7791000,40,2,1,-6.3,5.5,-0.5,0,39,104.24,76,59,0,0,0
20,3,0,21760000,428,2,2,-6.3,5.5,-0.5,0,39,104.24,78,82,0,0,0
20,3,0,40079000,788,2,2,-6.3,5.5,-0.5,0,39,104.24,80,82,0,0,0
20,9,0,35775000,326,2,2,-6.3,5.5,-0.5,0,39,104.24,86,14,0,0,0
20,3,0,31814000,522,2,2,-6.3,5.5,-0.5,0,39,104.24,90,76,0,0,0
20,3,0,50993000,836,2,2,-6.3,5.5,-0.5,0,39,104.24,92,76,0,0,0
20,3,0,52116000,855,2,2,-6.3,5.5,-0.5,0,39,104.24,94,76,0,0,0
20,3,0,25845000,837,2,2,-6.3,5.5,-0.5,0,39,104.24,96,17,0,0,0
20,3,0,51049000,1653,2,2,-6.3,5.5,-0.5,0,39,104.24,98,17,0,0,0
20,9,0,24658000,405,2,2,-6.3,5.5,-0.5,0,39,104.24,102,24,0,0,0
20,9,0,45147000,742,2,2,-6.3,5.5,-0.5,0,39,104.24,106,24,0,0,0
20,3,0,67225000,1685,2,2,-6.3,5.5,-0.5,0,39,104.24,110,93,0,0,0
20,3,0,90143000,2260,2,2,-6.3,5.5,-0.5,0,39,104.24,112,93,0,0,0
20,4,1,24703000,131,2,2,-6.3,5.5,-0.5,0,39,104.24,114,23,0,0,0
20,4,1,45515000,241,2,2,-6.3,5.5,-0.5,0,39,104.24,116,23,0,0,0
20,4,1,88450000,468,2,2,-6.3,5.5,-0.5,0,39,104.24,118,23,0,0,0
20,5,0,18840000,212,2,2,-6.3,5.5,-0.5,0,39,104.24,120,6,0,0,0
20,5,0,422000,5,2,2,-6.3,5.5,-0.5,0,39,104.24,120,53,0,0,0
20,5,0,1544000,18,2,2,-6.3,5.5,-0.5,0,39,104.24,122,51,0,0,0
20,5,0,2289000,26,0,2,-6.3,5.5,-0.5,0,39,104.24,122,53,0,0,0
20,5,0,44651000,502,1,2,-6.3,5.5,-0.5,0,39,104.24,124,6,0,0,0
20,1,2,17076000,39,0,1,-6.3,5.5,-0.5,0,39,104.24,126,10,0,0,0
20,1,2,14346000,30,1,0,-6.3,5.5,-0.5,0,39,104.24,126,10,0,0,0
20,1,2,29821000,68,2,1,-6.3,5.5,-0.5,0,39,104.24,128,10,0,0,0
20,1,2,49680000,114,2,1,-6.3,5.5,-0.5,0,39,104.24,130,10,0,0,0
20,1,2,41259000,85,2,0,-6.3,5.5,-0.5,0,39,104.24,130,10,0,0,0
20,5,0,22109000,246,2,2,-6.3,5.5,-0.5,0,39,104.24,132,65,0,0,0
20,5,0,48373000,539,2,2,-6.3,5.5,-0.5,0,39,104.24,136,65,0,0,0
30,6,2,56199000,188,2,2,-6.3,5.5,-0.5,0,39,104.24,141,67,0,0,0
20,6,0,6623000,96,2,2,-4.8,4.2,-0.7,0,37,104.24,0,46,0,0,1
20,6,0,17019000,247,2,2,-4.8,4.2,-0.7,0,37,104.24,2,46,0,0,1
20,5,0,13364000,227,2,2,-4.8,4.2,-0.7,0,37,104.24,6,70,0,0,1
20,5,0,18987000,322,2,2,-4.8,4.2,-0.7,0,37,104.24,8,70,0,0,1
20,7,0,10345000,204,2,2,-4.8,4.2,-0.7,0,37,104.24,38,0,0,0,1
20,7,0,14613000,288,2,2,-4.8,4.2,-0.7,0,37,104.24,40,0,0,0,1
20,6,0,11571000,290,2,2,-4.8,4.2,-0.7,0,37,104.24,42,84,0,0,1
20,6,0,18109000,454,2,2,-4.8,4.2,-0.7,0,37,104.24,44,84,0,0,1
30,5,0,20397000,256,2,2,-4.8,4.2,-0.7,0,37,104.24,48,0,0,0,1
20,7,0,21471000,272,2,2,-4.8,4.2,-0.7,0,37,104.24,54,0,0,0,1
20,7,0,24898000,316,2,2,-4.8,4.2,-0.7,0,37,104.24,56,0,0,0,1
20,9,1,8180000,40,2,1,-4.8,4.2,-0.7,0,37,104.24,60,59,0,0,1
20,9,1,3010000,15,2,0,-4.8,4.2,-0.7,0,37,104.24,60,59,0,0,1
20,9,1,2863000,15,2,1,-4.8,4.2,-0.7,0,37,104.24,60,59,0,0,1
20,9,1,24839000,114,2,0,-4.8,4.2,-0.7,0,37,104.24,62,59,0,0,1
20,9,1,19993000,97,2,1,-4.8,4.2,-0.7,0,37,104.24,62,59,0,0,1
20,9,1,6700000,33,2,0,-4.8,4.2,-0.7,0,37,104.24,62,59,0,0,1
20,9,1,6383000,33,2,1,-4.8,4.2,-0.7,0,37,104.24,62,59,0,0,1
20,9,1,25616000,118,2,0,-4.8,4.2,-0.7,0,37,104.24,64,59,0,0,1
20,9,1,28140000,136,2,1,-4.8,4.2,-0.7,0,37,104.24,64,59,0,0,1
20,9,1,6700000,33,2,0,-4.8,4.2,-0.7,0,37,104.24,64,59,0,0,1
30,5,0,64230000,1089,2,2,-4.8,4.2,-0.7,0,37,104.24,69,65,0,0,1
20,3,0,39887000,1000,2,2,-4.8,4.2,-0.7,0,37,104.24,80,0,0,0,1
20,3,0,40205000,1008,2,2,-4.8,4.2,-0.7,0,37,104.24,82,0,0,0,1
20,3,0,54587000,895,2,2,-4.8,4.2,-0.7,0,37,104.24,86,76,0,0,1
20,3,0,41662000,683,2,2,-4.8,4.2,-0.7,0,37,104.24,88,76,0,0,1
20,9,0,26060000,291,2,2,-4.8,4.2,-0.7,0,37,104.24,96,21,0,0,1
20,3,0,38704000,647,2,2,-4.8,4.2,-0.7,0,37,104.24,104,104,0,0,1
20,9,1,4763000,29,2,0,-4.8,4.2,-0.7,0,37,104.24,108,4,0,0,1
20,9,1,3669000,25,2,1,-4.8,4.2,-0.7,0,37,104.24,108,4,0,0,1
20,9,1,13022000,78,2,0,-4.8,4.2,-0.7,0,37,104.24,110,4,0,0,1
20,9,1,9389000,64,2,1,-4.8,4.2,-0.7,0,37,104.24,110,4,0,0,1
20,9,1,3384000,22,2,0,-4.8,4.2,-0.7,0,37,104.24,110,4,0,0,1
20,9,1,28264000,179,2,1,-4.8,4.2,-0.7,0,37,104.24,112,4,0,0,1
20,9,1,10666000,64,2,0,-4.8,4.2,-0.7,0,37,104.24,112,4,0,0,1
20,9,1,8839000,60,2,1,-4.8,4.2,-0.7,0,37,104.24,112,4,0,0,1
20,9,1,1709000,11,2,0,-4.8,4.2,-0.7,0,37,104.24,112,4,0,0,1
20,5,0,11445000,129,2,2,-4.8,4.2,-0.7,0,37,104.24,114,6,0,0,1
20,5,0,1167000,14,2,2,-4.8,4.2,-0.7,0,37,104.24,114,19,0,0,1
20,5,0,30085000,339,2,2,-4.8,4.2,-0.7,0,37,104.24,116,6,0,0,1
20,5,0,2661000,30,2,2,-4.8,4.2,-0.7,0,37,104.24,116,19,0,0,1
20,5,0,32945000,371,2,2,-4.8,4.2,-0.7,0,37,104.24,118,6,0,0,1
20,5,0,4089000,46,2,2,-4.8,4.2,-0.7,0,37,104.24,118,19,0,0,1
20,3,0,36497000,732,2,2,-4.8,4.2,-0.7,0,37,104.24,120,98,0,0,1
20,3,0,78627000,1576,2,2,-4.8,4.2,-0.7,0,37,104.24,122,98,0,0,1
20,1,4,3517000,3,2,0,-4.8,4.2,-0.7,0,37,104.24,126,1,0,0,1
20,1,5,9214000,5,2,1,-4.8,4.2,-0.7,0,37,104.24,126,1,0,0,1
20,1,6,0,0,2,1,-4.8,4.2,-0.7,0,37,104.24,126,1,0,0,1
20,1,6,7274000,3,0,0,-4.8,4.2,-0.7,0,37,104.24,126,1,0,0,1
20,1,4,17432000,13,0,0,-4.8,4.2,-0.7,0,37,104.24,128,1,0,0,1
20,1,5,22960000,13,2,1,-4.8,4.2,-0.7,0,37,104.24,128,1,0,0,1
20,1,5,20632000,10,2,0,-4.8,4.2,-0.7,0,37,104.24,128,1,0,0,1
20,1,6,13093000,5,2,1,-4.8,4.2,-0.7,0,37,104.24,128,1,0,0,1
20,1,6,0,0,2,0,-4.8,4.2,-0.7,0,37,104.24,128,1,0,0,1
20,1,4,7008000,5,2,0,-4.8,4.2,-0.7,0,37,104.24,130,1,0,0,1
20,1,5,41214000,20,2,0,-4.8,4.2,-0.7,0,37,104.24,130,1,0,0,1
20,6,2,31487000,64,2,2,-4.8,4.2,-0.7,0,37,104.24,134,67,0,0,1
20,5,0,24285000,304,2,2,-4.8,4.2,-0.7,0,37,104.24,138,65,0,0,1
20,5,0,25653000,322,2,2,-4.8,4.2,-0.7,0,37,104.24,140,65,0,0,1
20,6,0,15259000,383,2,2,-8,2.9,-2.9,0,34,104.24,0,46,0,0,2
20,8,1,5203000,41,2,1,-8,2.9,-2.9,0,34,104.24,6,0,0,0,2
20,8,1,13466000,105,2,1,-8,2.9,-2.9,0,34,104.24,8,0,0,0,2
20,8,1,11342000,88,2,1,-8,2.9,-2.9,0,34,104.24,10,0,0,0,2
20,8,1,9198000,67,2,0,-8,2.9,-2.9,0,34,104.24,10,0,0,0,2
20,6,0,6168000,79,2,2,-8,2.9,-2.9,0,34,104.24,36,0,0,0,2
20,6,0,9638000,122,2,2,-8,2.9,-2.9,0,34,104.24,38,0,0,0,2
20,2,0,27691000,402,2,2,-8,2.9,-2.9,0,34,104.24,46,77,0,0,2
20,5,0,18900000,485,2,2,-8,2.9,-2.9,0,34,104.24,50,0,0,0,2
20,5,0,29183000,749,2,2,-8,2.9,-2.9,0,34,104.24,52,0,0,0,2
20,9,1,8512000,36,2,0,-8,2.9,-2.9,0,34,104.24,54,12,0,0,2
20,9,1,3755000,17,2,1,-8,2.9,-2.9,0,34,104.24,54,12,0,0,2
20,9,1,1469000,7,2,0,-8,2.9,-2.9,0,34,104.24,54,12,0,0,2
20,9,1,719000,4,2,1,-8,2.9,-2.9,0,34,104.24,54,12,0,0,2
20,9,1,9280000,39,2,0,-8,2.9,-2.9,0,34,104.24,56,12,0,0,2
20,9,1,8900000,40,2,1,-8,2.9,-2.9,0,34,104.24,56,12,0,0,2
20,9,1,3561000,17,2,0,-8,2.9,-2.9,0,34,104.24,56,12,0,0,2
20,9,1,4735000,23,2,1,-8,2.9,-2.9,0,34,104.24,56,12,0,0,2
20,9,1,13325000,59,2,1,-8,2.9,-2.9,0,34,104.24,58,12,0,0,2
20,9,1,4278000,20,2,0,-8,2.9,-2.9,0,34,104.24,58,12,0,0,2
20,9,1,4077000,20,2,1,-8,2.9,-2.9,0,34,104.24,58,12,0,0,2
20,7,0,19620000,249,2,2,-8,2.9,-2.9,0,34,104.24,60,0,0,0,2
20,7,0,31555000,400,2,2,-8,2.9,-2.9,0,34,104.24,62,0,0,0,2
20,7,0,39797000,504,2,2,-8,2.9,-2.9,0,34,104.24,64,0,0,0,2
20,9,1,3601000,22,2,0,-8,2.9,-2.9,0,34,104.24,66,4,0,0,2
20,9,1,5750000,39,2,1,-8,2.9,-2.9,0,34,104.24,66,4,0,0,2
20,9,1,2278000,15,2,0,-8,2.9,-2.9,0,34,104.24,66,4,0,0,2
20,9,1,23290000,148,2,1,-8,2.9,-2.9,0,34,104.24,68,4,0,0,2
20,9,1,8902000,53,2,0,-8,2.9,-2.9,0,34,104.24,68,4,0,0,2
20,9,1,4490000,29,2,0,-8,2.9,-2.9,0,34,104.24,68,4,0,0,2
20,9,1,3368000,22,2,0,-8,2.9,-2.9,0,34,104.24,70,4,0,0,2
30,9,0,44777000,880,2,2,-8,2.9,-2.9,0,34,104.24,72,41,0,0,2
20,3,0,30870000,516,2,2,-8,2.9,-2.9,0,34,104.24,80,0,0,0,2
20,3,0,32515000,543,2,2,-8,2.9,-2.9,0,34,104.24,82,0,0,0,2
20,3,0,40584000,1234,2,2,-8,2.9,-2.9,0,34,104.24,86,0,0,0,2
20,3,0,37926000,1153,2,2,-8,2.9,-2.9,0,34,104.24,88,0,0,0,2
20,9,0,14782000,135,2,2,-8,2.9,-2.9,0,34,104.24,90,14,0,0,2
20,9,0,38076000,347,2,2,-8,2.9,-2.9,0,34,104.24,92,14,0,0,2
20,3,0,31853000,532,2,2,-8,2.9,-2.9,0,34,104.24,96,0,0,0,2
20,3,0,52659000,880,2,2,-8,2.9,-2.9,0,34,104.24,98,0,0,0,2
20,3,0,45915000,753,2,2,-8,2.9,-2.9,0,34,104.24,102,76,0,0,2
20,3,0,31916000,1033,0,2,-8,2.9,-2.9,0,34,104.24,108,17,0,0,2
20,3,0,46645000,1510,2,2,-8,2.9,-2.9,0,34,104.24,112,17,0,0,2
20,1,2,20737000,43,2,0,-8,2.9,-2.9,0,34,104.24,114,10,0,0,2
20,1,2,23866000,49,2,0,-8,2.9,-2.9,0,34,104.24,116,10,0,0,2
20,1,2,25447000,53,2,0,-8,2.9,-2.9,0,34,104.24,118,10,0,0,2
20,4,1,68970000,365,2,2,-8,2.9,-2.9,0,34,104.24,122,23,0,0,2
20,4,1,67264000,356,2,2,-8,2.9,-2.9,0,34,104.24,124,23,0,0,2
20,5,0,23191000,258,2,2,-8,2.9,-2.9,0,34,104.24,126,65,0,0,2
20,5,0,42588000,474,2,2,-8,2.9,-2.9,0,34,104.24,128,65,0,0,2
30,6,2,43137000,145,0,2,-8,2.9,-2.9,0,34,104.24,135,67,0,0,2
20,6,0,39852000,666,0,2,-8,2.9,-2.9,0,34,104.24,138,110,0,0,2
20,6,0,42060000,703,2,2,-8,2.9,-2.9,0,34,104.24,142,110,0,0,2
20,7,0,26316000,662,2,2,-3.4,5.1,0.5,0,33,104.24,0,87,0,0,3
20,7,0,45256000,1138,2,2,-3.4,5.1,0.5,0,33,104.24,4,87,0,0,3
20,5,0,19472000,279,2,2,-3.4,5.1,0.5,0,33,104.24,10,65,0,0,3
20,4,1,1675000,8,2,1,-3.4,5.1,0.5,0,33,104.24,36,0,0,0,3
20,4,1,1746000,8,2,0,-3.4,5.1,0.5,0,33,104.24,36,0,0,0,3
20,4,1,7158000,31,2,1,-3.4,5.1,0.5,0,33,104.24,38,0,0,0,3
20,4,1,7683000,31,2,0,-3.4,5.1,0.5,0,33,104.24,40,0,0,0,3
20,6,0,14251000,358,2,2,-3.4,5.1,0.5,0,33,104.24,44,84,0,0,3
20,6,0,12106000,304,2,2,-3.4,5.1,0.5,0,33,104.24,48,46,0,0,3
20,6,0,22720000,570,2,2,-3.4,5.1,0.5,0,33,104.24,50,46,0,0,3
30,5,0,13322000,123,2,2,-3.4,5.1,0.5,0,33,104.24,54,0,0,0,3
30,5,0,45094000,414,2,2,-3.4,5.1,0.5,0,33,104.24,57,0,0,0,3
20,9,1,6193000,27,2,0,-3.4,5.1,0.5,0,33,104.24,60,12,0,0,3
20,9,1,6662000,30,2,1,-3.4,5.1,0.5,0,33,104.24,60,12,0,0,3
20,9,1,2156000,10,2,0,-3.4,5.1,0.5,0,33,104.24,60,12,0,0,3
20,9,1,2727000,14,2,1,-3.4,5.1,0.5,0,33,104.24,60,12,0,0,3
20,9,1,17801000,75,2,0,-3.4,5.1,0.5,0,33,104.24,62,12,0,0,3
20,9,1,6399000,30,2,0,-3.4,5.1,0.5,0,33,104.24,62,12,0,0,3
20,9,1,4735000,23,2,1,-3.4,5.1,0.5,0,33,104.24,62,12,0,0,3
20,9,1,28519000,120,2,0,-3.4,5.1,0.5,0,33,104.24,64,12,0,0,3
20,9,1,9924000,46,2,0,-3.4,5.1,0.5,0,33,104.24,64,12,0,0,3
20,9,1,6739000,33,2,1,-3.4,5.1,0.5,0,33,104.24,64,12,0,0,3
20,2,0,44557000,646,2,2,-3.4,5.1,0.5,0,33,104.24,68,77,0,0,3
20,3,0,28787000,472,2,2,-3.4,5.1,0.5,0,33,104.24,72,76,0,0,3
20,9,0,13202000,148,2,2,-3.4,5.1,0.5,0,33,104.24,78,21,0,0,3
20,9,0,33817000,377,2,2,-3.4,5.1,0.5,0,33,104.24,80,21,0,0,3
20,9,0,46241000,515,2,2,-3.4,5.1,0.5,0,33,104.24,82,21,0,0,3
20,3,0,34544000,1118,2,2,-3.4,5.1,0.5,0,33,104.24,84,17,0,0,3
20,3,0,46517000,1506,2,2,-3.4,5.1,0.5,0,33,104.24,88,17,0,0,3
20,3,0,13056000,252,2,2,-3.4,5.1,0.5,0,33,104.24,90,0,0,0,3
20,3,0,32518000,627,2,2,-3.4,5.1,0.5,0,33,104.24,94,0,0,0,3
20,3,0,34088000,670,2,2,-3.4,5.1,0.5,0,33,104.24,102,82,0,0,3
20,3,0,55534000,1092,2,2,-3.4,5.1,0.5,0,33,104.24,104,82,0,0,3
20,3,0,44704000,747,2,2,-3.4,5.1,0.5,0,33,104.24,112,104,0,0,3
20,9,1,3718000,26,2,1,-3.4,5.1,0.5,0,33,104.24,114,4,0,0,3
20,9,1,24324000,154,2,1,-3.4,5.1,0.5,0,33,104.24,116,4,0,0,3
20,9,1,37168000,236,2,1,-3.4,5.1,0.5,0,33,104.24,118,4,0,0,3
20,9,1,11880000,71,2,0,-3.4,5.1,0.5,0,33,104.24,118,4,0,0,3
20,9,1,15589000,106,2,1,-3.4,5.1,0.5,0,33,104.24,118,4,0,0,3
20,9,1,1742000,12,2,0,-3.4,5.1,0.5,0,33,104.24,118,4,0,0,3
20,5,0,30883000,387,2,2,-3.4,5.1,0.5,0,33,104.24,122,65,0,0,3
20,5,0,46010000,576,2,2,-3.4,5.1,0.5,0,33,104.24,124,65,0,0,3
20,3,0,37329000,749,2,2,-3.4,5.1,0.5,0,33,104.24,126,98,0,0,3
20,3,0,88341000,1771,2,2,-3.4,5.1,0.5,0,33,104.24,130,98,0,0,3
20,1,4,9432000,8,2,1,-3.4,5.1,0.5,0,33,104.24,132,1,0,0,3
20,1,4,7008000,5,2,0,-3.4,5.1,0.5,0,33,104.24,132,1,0,0,3
20,1,5,22960000,13,2,1,-3.4,5.1,0.5,0,33,104.24,132,1,0,0,3
20,1,5,5214000,3,2,0,-3.4,5.1,0.5,0,33,104.24,132,1,0,0,3
20,1,6,6571000,3,2,1,-3.4,5.1,0.5,0,33,104.24,132,1,0,0,3
20,1,4,13941000,10,2,0,-3.4,5.1,0.5,0,33,104.24,134,1,0,0,3
20,1,5,20608000,10,2,0,-3.4,5.1,0.5,0,33,104.24,134,1,0,0,3
20,1,6,0,0,2,1,-3.4,5.1,0.5,0,33,104.24,134,1,0,0,3
20,1,4,12584000,10,1,1,-3.4,5.1,0.5,0,33,104.24,136,1,0,0,3
20,1,4,17432000,13,0,0,-3.4,5.1,0.5,0,33,104.24,136,1,0,0,3
20,1,5,22984000,13,1,1,-3.4,5.1,0.5,0,33,104.24,136,1,0,0,3
20,1,5,41214000,20,0,0,-3.4,5.1,0.5,0,33,104.24,136,1,0,0,3
20,1,6,7274000,3,2,0,-3.4,5.1,0.5,0,33,104.24,136,1,0,0,3
20,6,2,17150000,35,2,2,-3.4,5.1,0.5,0,33,104.24,138,67,0,0,3
20,6,2,46520000,94,2,2,-3.4,5.1,0.5,0,33,104.24,140,67,0,0,3
20,5,0,13765000,197,2,2,-3.4,8.1,2.1,0,54,104.24,0,65,0,0,4
20,7,0,5453000,137,2,2,-3.4,8.1,2.1,0,54,104.24,6,0,0,0,4
20,7,0,9364000,235,2,2,-3.4,8.1,2.1,0,54,104.24,8,0,0,0,4
20,5,0,4711000,119,2,2,-3.4,8.1,2.1,0,54,104.24,36,0,0,0,4
20,5,0,2660000,67,2,2,-3.4,8.1,2.1,0,54,104.24,36,0,0,0,4
20,5,0,4650000,117,2,2,-3.4,8.1,2.1,0,54,104.24,38,0,0,0,4
20,5,0,11048000,277,2,2,-3.4,8.1,2.1,0,54,104.24,40,0,0,0,4
20,6,0,4255000,107,2,2,-3.4,8.1,2.1,0,54,104.24,42,46,0,0,4
20,6,0,5658000,142,2,2,-3.4,8.1,2.1,0,54,104.24,42,46,0,0,4
20,6,0,8808000,221,2,2,-3.4,8.1,2.1,0,54,104.24,44,46,0,0,4
20,6,0,6118000,154,2,2,-3.4,8.1,2.1,0,54,104.24,46,46,0,0,4
30,5,0,30667000,520,2,2,-3.4,8.1,2.1,0,54,104.24,48,65,0,0,4
30,5,0,48847000,828,2,2,-3.4,8.1,2.1,0,54,104.24,51,65,0,0,4
20,9,1,7798000,36,2,0,-3.4,8.1,2.1,0,54,104.24,60,59,0,0,4
20,9,1,3744000,18,2,1,-3.4,8.1,2.1,0,54,104.24,60,59,0,0,4
20,9,1,1530000,8,2,0,-3.4,8.1,2.1,0,54,104.24,60,59,0,0,4
20,9,1,10886000,50,2,0,-3.4,8.1,2.1,0,54,104.24,62,59,0,0,4
20,9,1,11139000,54,2,1,-3.4,8.1,2.1,0,54,104.24,62,59,0,0,4
20,9,1,3740000,18,2,0,-3.4,8.1,2.1,0,54,104.24,62,59,0,0,4
20,9,1,18638000,86,2,0,-3.4,8.1,2.1,0,54,104.24,64,59,0,0,4
20,9,1,5220000,26,2,0,-3.4,8.1,2.1,0,54,104.24,64,59,0,0,4
30,6,3,39485000,57,2,2,-3.4,8.1,2.1,0,54,104.24,69,67,0,0,4
20,3,0,27618000,462,2,2,-3.4,8.1,2.1,0,54,104.24,72,0,0,0,4
20,3,0,43860000,733,2,2,-3.4,8.1,2.1,0,54,104.24,76,0,0,0,4
20,9,0,16165000,148,2,2,-3.4,8.1,2.1,0,54,104.24,78,14,0,0,4
20,9,0,35393000,323,2,2,-3.4,8.1,2.1,0,54,104.24,82,14,0,0,4
20,3,0,39292000,645,2,2,-3.4,8.1,2.1,0,54,104.24,84,76,0,0,4
20,3,0,30062000,493,2,2,-3.4,8.1,2.1,0,54,104.24,86,76,0,0,4
20,3,0,40488000,664,2,2,-3.4,8.1,2.1,0,54,104.24,88,76,0,0,4
20,3,0,23438000,713,2,2,-3.4,8.1,2.1,0,54,104.24,90,0,0,0,4
20,3,0,39094000,1189,2,2,-3.4,8.1,2.1,0,54,104.24,92,0,0,0,4
20,3,0,58933000,1792,0,2,-3.4,8.1,2.1,0,54,104.24,94,0,0,0,4
20,3,0,29449000,298,0,2,-3.4,8.1,2.1,0,54,104.24,96,0,0,0,4
20,3,0,49813000,504,0,2,-3.4,8.1,2.1,0,54,104.24,98,0,0,0,4
20,3,0,23069000,386,2,2,-3.4,8.1,2.1,0,54,104.24,102,104,0,0,4
20,9,0,19227000,215,2,2,-3.4,8.1,2.1,0,54,104.24,108,21,0,0,4
20,9,0,43766000,488,2,2,-3.4,8.1,2.1,0,54,104.24,110,21,0,0,4
20,9,0,48735000,543,2,2,-3.4,8.1,2.1,0,54,104.24,112,21,0,0,4
20,5,0,23637000,401,2,2,-3.4,8.1,2.1,0,54,104.24,114,6,0,0,4
20,5,0,42836000,727,2,2,-3.4,8.1,2.1,0,54,104.24,116,6,0,0,4
20,5,0,64003000,1085,2,2,-3.4,8.1,2.1,0,54,104.24,118,6,0,0,4
20,5,0,27858000,473,0,2,-3.4,8.1,2.1,0,54,104.24,118,53,0,0,4
20,1,4,3659000,3,1,1,-3.4,8.1,2.1,0,54,104.24,120,9,0,0,4
20,1,4,4020000,3,0,0,-3.4,8.1,2.1,0,54,104.24,120,9,0,0,4
20,1,4,10876000,8,1,1,-3.4,8.1,2.1,0,54,104.24,122,9,0,0,4
20,1,4,31861000,21,0,0,-3.4,8.1,2.1,0,54,104.24,124,9,0,0,4
20,6,0,25772000,431,1,2,-3.4,8.1,2.1,0,54,104.24,126,110,0,0,4
20,6,0,71789000,1199,1,2,-3.4,8.1,2.1,0,54,104.24,130,110,0,0,4
30,6,0,40568000,815,0,2,-3.4,8.1,2.1,0,54,104.24,132,117,0,0,4
20,1,3,0,0,2,1,-3.4,8.1,2.1,0,54,104.24,138,13,0,0,4
20,1,4,3590000,3,2,1,-3.4,8.1,2.1,0,54,104.24,138,13,0,0,4
