,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
22923,2019-08-07 9:40,20,AAD 소가죽 투웨이 샌들,8,29000,50317000,1736,Wednesday,No,No,0,2,2,23.8,32.1,27.2,14.7,27,104.81,9:40:00,58,68,0,0,2
11708,2019-04-24 20:20,20,K-SWISS 남성에어핏트랙수트,6,89000,25725000,290,Wednesday,No,No,0,0,2,14.2,22.0,17.3,6.9,27,104.87,20:20:00,122,0,0,0,2
676,2019-01-08 18:40,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),9,158000,1709000,11,Tuesday,No,No,0,2,0,-4.8,4.2,-0.7,0.0,37,104.24,18:40:00,112,4,0,0,1
28884,2019-10-04 9:00,20,[헤스티지] 미즈 양가죽 롱코트,6,199000,5833000,30,Friday,No,No,0,2,2,17.1,26.9,21.2,0.3,30,105.46,9:00:00,54,67,0,0,4
12400,2019-05-01 13:20,20,에코라믹 통주물 스톤 냄비세트,9,60900,43385000,713,Wednesday,No,No,0,2,2,10.1,22.1,15.4,0.0,48,105.05,13:20:00,80,24,0,0,2
33503,2019-11-21 8:00,20,무농약레드비트즙 90봉,2,39900,39379000,987,Thursday,No,No,0,2,2,-2.6,12.2,5.0,0.0,29,104.87,8:00:00,48,0,0,0,3
20858,2019-07-18 20:00,20,일시불 매직쉐프 플랫타입 전자레인지,9,109000,10225000,94,Thursday,No,No,0,2,1,21.4,27.8,24.3,8.1,28,104.56,20:00:00,120,60,0,0,3
4826,2019-02-20 1:20,20,푸마 INNO 심리스 롱드로즈 7종,5,89000,803000,10,Wednesday,No,No,0,2,2,-0.5,7.0,2.8,0.0,42,104.69,1:20:00,8,51,0,0,2
23845,2019-08-15 15:20,20,프라다 비텔로 라운드 토트 숄더백,8,1690000,10626000,7,Thursday,No,Yes,12,2,2,24.2,29.1,26.1,15.8,14,104.81,15:20:00,92,29,1,0,3
35495,2019-12-11 12:20,20,코몽트 덤블 플리스 자켓 2종,6,39900,21499000,539,Wednesday,No,No,0,2,2,1.8,13.3,6.9,0.2,45,105.12,12:20:00,74,79,0,0,2
5715,2019-03-01 10:20,20,칼리베이직 여성백 3종세트,8,39900,64052000,1606,Friday,No,Yes,0,2,2,-0.3,13.7,6.0,0.0,91,104.49,10:20:00,62,0,1,0,4
6026,2019-03-03 22:00,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,21581000,14,Sunday,Yes,No,0,2,0,2.4,14.8,8.7,0.0,70,104.49,22:00:00,132,9,0,1,6
4618,2019-02-18 9:00,20,더블유베일 캐시라이크 니트 4종,6,39900,19933000,500,Monday,No,No,0,2,2,-4.4,7.5,2.2,0.1,29,104.69,9:00:00,54,36,0,0,0
17878,2019-06-19 21:40,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,22640000,26,Wednesday,No,No,0,2,2,18.3,27.5,22.2,0.8,26,104.88,21:40:00,130,8,0,0,2
21627,2019-07-25 14:00,20,삭루츠 크로스바디백(TQ11),8,52000,4296000,83,Thursday,No,No,5,2,2,24.8,29.2,26.6,16.3,21,104.56,14:00:00,84,0,0,0,3
17375,2019-06-15 0:40,20,오모떼 미라클쉐이핑 브라팬티 시즌3,5,119000,56057000,472,Saturday,Yes,No,0,2,2,16.1,26.4,20.4,3.8,25,104.88,0:40:00,4,65,0,1,5
35550,2019-12-11 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,50966000,38,Wednesday,No,No,0,2,1,1.8,13.3,6.9,0.2,45,105.12,22:00:00,132,9,0,0,2
270,2019-01-04 7:20,20,코이모 리빙박스 8종,4,49800,31092000,625,Friday,No,No,0,2,2,-7.3,5.3,-0.7,0.0,38,104.24,7:20:00,44,74,0,0,4
23414,2019-08-11 22:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Sunday,Yes,No,12,2,0,24.8,32.3,28.3,8.0,20,104.81,22:00:00,132,1,0,1,6
28037,2019-09-26 6:40,10,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,6,59900,7881000,132,Thursday,No,No,0,2,2,16.0,26.2,20.4,0.0,25,105.2,6:40:00,40,36,0,0,3
8512,2019-03-28 10:00,20,바로바로 무선청소기,4,89000,13488000,152,Thursday,No,No,0,2,2,6.6,16.1,10.6,0.6,44,104.49,10:00:00,60,96,0,0,3
24804,2019-08-25 9:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,1651000,8,Sunday,Yes,No,0,2,0,18.9,28.7,23.2,1.2,19,104.81,9:00:00,54,59,0,1,6
18897,2019-06-30 19:20,30,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,9,164000,9496000,58,Sunday,Yes,No,11,2,0,20.1,28.5,23.8,0.0,23,104.88,19:20:00,116,21,0,1,6
33848,2019-11-25 9:20,20,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,17576000,59,Monday,No,No,0,2,2,3.3,10.6,5.9,3.5,21,104.87,9:20:00,56,67,0,0,0
3370,2019-02-05 23:20,20,크로커다일 풀커버 레이스 브라팬티 4세트,5,79900,19482000,244,Tuesday,No,Yes,0,2,2,-4.1,11.0,2.9,0.0,83,104.69,23:20:00,140,65,1,0,1
13784,2019-05-12 14:40,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,178000,10436000,59,Sunday,Yes,Yes,0,2,0,11.1,26.0,18.4,0.0,36,105.05,14:40:00,88,4,1,1,6
25220,2019-08-29 20:30,30,일시불 2019년 타이거 충전식 무선 예초기,4,122000,1872000,16,Thursday,No,No,10,2,1,19.9,25.7,22.4,4.2,24,104.81,20:30:00,123,80,0,0,3
2930,2019-02-01 17:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,37635000,946,Friday,No,No,0,2,2,-6.7,4.1,-1.3,0.0,32,104.69,17:20:00,104,87,0,0,4
329,2019-01-04 20:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,48838000,1228,Friday,No,No,0,2,2,-7.3,5.3,-0.7,0.0,38,104.24,20:20:00,122,87,0,0,4
3798,2019-02-10 0:00,20,크로커다일 풀커버 레이스 브라팬티 4세트,5,79900,14287000,179,Sunday,Yes,No,0,2,2,-6.3,3.2,-1.4,0.0,29,104.69,0:00:00,0,65,0,1,6
32895,2019-11-14 18:00,20,남해바다 손질왕꼬막살세트,3,40900,35944000,879,Thursday,No,No,0,2,2,-0.7,8.6,3.7,0.0,24,104.87,18:00:00,108,93,0,0,3
22304,2019-08-01 12:20,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,7862000,61,Thursday,No,No,0,2,0,24.6,33.1,28.4,3.4,15,104.81,12:20:00,74,40,0,0,3
4645,2019-02-18 15:00,20,청정수산 완도활전복 35미,3,59900,17416000,291,Monday,No,No,0,2,2,-4.4,7.5,2.2,0.1,29,104.69,15:00:00,90,0,0,0,0
9769,2019-04-07 22:20,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1930000,14355000,8,Sunday,Yes,No,12,2,0,7.4,18.4,12.5,2.8,43,104.87,22:20:00,134,1,0,1,6
19649,2019-07-08 0:40,20,리복 델타 언더셔츠 6종 패키지,5,79000,17768000,225,Monday,No,No,0,2,2,18.9,27.3,22.6,0.5,15,104.56,0:40:00,4,54,0,0,0
17420,2019-06-15 10:30,30,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,5417000,3,Saturday,Yes,No,12,2,1,16.1,26.4,20.4,3.8,25,104.88,10:30:00,63,1,0,1,5
21734,2019-07-26 13:40,20,NNF 쉬폰 썸머 앙상블세트,6,29000,38785000,1338,Friday,No,No,0,2,2,24.7,29.2,26.5,19.0,19,104.56,13:40:00,82,0,0,0,4
24884,2019-08-25 22:20,20,무이자 LG 통돌이 세탁기,1,489000,13867000,29,Sunday,Yes,No,0,2,0,18.9,28.7,23.2,1.2,19,104.81,22:20:00,134,10,0,1,6
23860,2019-08-15 18:00,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,30900,43257000,1400,Thursday,No,Yes,0,2,2,24.2,29.1,26.1,15.8,14,104.81,18:00:00,108,38,1,0,3
19707,2019-07-08 20:00,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,1252000,8,Monday,No,No,0,2,0,18.9,27.3,22.6,0.5,15,104.56,20:00:00,120,4,0,0,0
7958,2019-03-22 19:20,20,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,6,69900,37147000,532,Friday,No,No,0,0,2,1.6,10.5,5.2,0.0,35,104.49,19:20:00,116,42,0,0,4
27732,2019-09-22 21:40,20,일시불 LG 울트라HD TV 75UK7400KNA,1,2900000,6775000,3,Sunday,Yes,No,12,2,1,16.1,19.1,17.5,65.1,16,105.2,21:40:00,130,1,0,1,6
14761,2019-05-20 21:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2500000,0,0,Monday,No,No,12,2,1,11.9,21.0,17.0,1.7,30,105.05,21:40:00,130,1,0,0,0
26676,2019-09-13 19:00,30,생쥴랑 18K 베니스 주얼리 컬렉션 11종,8,299000,24915000,84,Friday,No,Yes,0,2,2,17.1,27.4,21.7,0.0,14,105.2,19:00:00,114,0,1,0,4
5029,2019-02-21 22:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,17781000,15,Thursday,No,No,0,2,1,-2.7,9.4,2.7,0.0,55,104.69,22:40:00,136,13,0,0,3
6265,2019-03-06 6:20,20,세균싹 행주티슈,9,39900,11011000,276,Wednesday,No,No,0,2,2,4.7,14.3,8.8,1.0,95,104.49,6:20:00,38,89,0,0,2
10787,2019-04-16 18:40,20,안동간고등어 20팩,3,30900,50927000,1649,Tuesday,No,No,0,2,2,4.3,23.3,14.2,0.0,38,104.87,18:40:00,112,17,0,0,1
614,2019-01-08 0:00,20,K-SWISS 여성기모티셔츠 5종,6,69000,4707000,69,Tuesday,No,No,0,1,2,-4.8,4.2,-0.7,0.0,37,104.24,0:00:00,0,46,0,0,1
22172,2019-07-30 23:00,20,코몽트 남성 프린트티셔츠8종,6,39900,36398000,913,Tuesday,No,No,0,0,2,24.7,32.5,28.4,0.7,17,104.56,23:00:00,138,46,0,0,1
22337,2019-08-01 19:00,20,파격가 노비타 스마트 비데 무료설치,4,189000,11647000,62,Thursday,No,No,0,2,2,24.6,33.1,28.4,3.4,15,104.81,19:00:00,114,23,0,0,3
13157,2019-05-07 16:20,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1989000,7237000,4,Tuesday,No,No,0,2,0,5.2,21.8,13.9,0.0,37,105.05,16:20:00,98,7,0,0,1
10093,2019-04-10 21:40,20,일시불 삼성 엑티브워시 세탁기14kg WA14N6781TG,1,509000,33866000,67,Wednesday,No,No,0,2,1,4.5,9.9,7.2,8.5,15,104.87,21:40:00,130,10,0,0,2
12407,2019-05-01 16:00,20,안동간고등어 20팩,3,30900,36480000,1181,Wednesday,No,No,0,2,2,10.1,22.1,15.4,0.0,48,105.05,16:00:00,96,17,0,0,2
24010,2019-08-17 8:20,20,노송가구 제이드 비취 교자상(800),4,59000,8012000,136,Saturday,Yes,No,0,2,2,22.0,31.0,26.2,2.1,28,104.81,8:20:00,50,0,0,1,5
32255,2019-11-07 20:00,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,418000,4912000,12,Thursday,No,No,0,2,1,5.7,16.9,10.8,0.0,34,104.87,20:00:00,120,23,0,0,3
20718,2019-07-17 15:40,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,10034000,68,Wednesday,No,No,0,2,1,20.7,28.8,24.4,3.7,26,104.56,15:40:00,94,4,0,0,2
5236,2019-02-24 10:20,20,일시불  린나이 자동불꽃조절 가스레인지 2구,9,209000,10066000,49,Sunday,Yes,No,0,2,1,-1.5,14.3,6.1,0.0,44,104.69,10:20:00,62,12,0,1,6
1049,2019-01-12 19:40,20,임페리얼 남성 릴렉스 본딩팬츠 3종,6,69000,25512000,370,Saturday,Yes,No,0,0,2,-0.3,7.5,3.0,2.4,55,104.24,19:40:00,118,42,0,1,5
30449,2019-10-19 14:20,20,시스마르스 플렉시블 웨지 펌프스,8,29800,70776000,2376,Saturday,Yes,No,0,2,2,11.6,22.6,16.2,0.2,22,105.46,14:20:00,86,0,0,1,5
32996,2019-11-15 19:40,20,일시불 종근당건강 락토핏 생유산균골드 단하루,2,75050,50408000,672,Friday,No,No,9,2,1,-1.0,14.0,7.2,3.6,29,104.87,19:40:00,118,32,0,0,4
23398,2019-08-11 20:40,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,44687000,33,Sunday,Yes,No,0,2,1,24.8,32.3,28.3,8.0,20,104.81,20:40:00,124,9,0,1,6
31219,2019-10-27 22:20,20,(더블+싱글)일월 순면 온열매트,4,148000,11039000,75,Sunday,Yes,No,0,2,2,5.4,17.4,10.7,0.0,30,105.46,22:20:00,134,69,0,1,6
11089,2019-04-19 0:40,20,일시불 선일금고 이볼브 시리즈 EV-020,4,400000,0,0,Friday,No,No,12,2,1,9.5,17.6,12.8,0.0,33,104.87,0:40:00,4,0,0,0,4
2363,2019-01-26 7:00,20,일시불 한삼인순홍삼진7박스 (백A1),2,179000,9482000,53,Saturday,Yes,No,0,2,1,-6.2,3.7,-1.8,0.0,34,104.24,7:00:00,42,0,0,1,5
2329,2019-01-25 21:40,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,11264000,12,Friday,No,No,0,2,1,-5.1,5.5,-0.4,0.0,33,104.24,21:40:00,130,13,0,0,4
24227,2019-08-19 13:00,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,6476000,51,Monday,No,No,0,2,0,20.0,30.8,25.1,0.4,25,104.81,13:00:00,78,40,0,0,0
10024,2019-04-10 1:40,20,일시불 선일금고 이볼브 시리즈 EV-020,4,400000,0,0,Wednesday,No,No,12,2,1,4.5,9.9,7.2,8.5,15,104.87,1:40:00,10,0,0,0,2
2297,2019-01-25 12:40,20,"구워만든 곡물그대로 21, 오리지널 10봉",3,39900,1388000,35,Friday,No,No,0,2,2,-5.1,5.5,-0.4,0.0,33,104.24,12:40:00,76,0,0,0,4
16723,2019-06-08 19:00,10,초특가)에버라스트 드로즈 10+4종,5,39900,13379000,336,Saturday,Yes,No,0,2,2,15.5,25.5,20.1,0.1,22,104.88,19:00:00,114,6,0,1,5
11584,2019-04-23 20:00,20,일시불 삼성 UHD TV UN75NU7050F,1,2700000,0,0,Tuesday,No,No,12,2,1,12.1,21.8,16.8,5.6,40,104.87,20:00:00,120,1,0,0,1
24114,2019-08-18 10:00,20,코몽트 남성 메쉬티셔츠 7종,6,39900,19588000,491,Sunday,Yes,No,0,0,2,21.1,30.8,25.3,0.0,24,104.81,10:00:00,60,46,0,1,6
10861,2019-04-17 8:00,30,[안드레아바나]리얼카이만 악어 바디 숄더백,8,178000,1809000,11,Wednesday,No,No,0,2,2,8.7,23.0,15.5,0.5,34,104.87,8:00:00,48,29,0,0,2
35676,2019-12-13 11:40,20,국내산 손질 햇 갑오징어 9팩,3,49900,53370000,1070,Friday,No,No,0,2,2,-4.6,8.1,1.6,0.1,24,105.12,11:40:00,70,98,0,0,4
29808,2019-10-12 22:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,7618000,12,Saturday,Yes,No,0,2,2,13.5,23.4,18.0,0.0,25,105.46,22:20:00,134,18,0,1,5
23229,2019-08-10 0:40,20,골드파일 카로 여행가방 9종 세트,8,159000,14372000,91,Saturday,Yes,No,0,2,2,24.5,33.4,28.6,0.0,23,104.81,0:40:00,4,91,0,1,5
36082,2019-12-17 13:40,20,[VONIN]보닌 남성기초세트,7,54000,26664000,494,Tuesday,No,No,5,2,2,3.9,12.5,8.3,2.2,25,105.12,13:40:00,82,87,0,0,1
23770,2019-08-14 23:00,20,무이자 삼성노트북 북5NT550EBE-K34W(복합기+스피커),1,889000,0,0,Wednesday,No,No,0,2,0,24.7,33.0,28.6,1.2,19,104.81,23:00:00,138,13,0,0,2
24188,2019-08-19 0:00,20,로베르타 디 까메리노 에어 라이트 업 프론트 후크 브라팬티,5,89900,52835000,588,Monday,No,No,0,2,2,20.0,30.8,25.1,0.4,25,104.81,0:00:00,0,65,0,0,0
6491,2019-03-08 11:40,20,일시불 에지리 스텐큐브 프라이팬,9,171000,30749000,180,Friday,No,No,11,2,1,-1.3,14.5,6.1,0.0,36,104.49,11:40:00,70,41,0,0,4
33188,2019-11-17 21:00,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,178000,19449000,110,Sunday,Yes,No,0,2,0,6.1,15.4,11.0,19.0,33,104.87,21:00:00,126,4,0,1,6
18075,2019-06-21 23:40,20,도스문도스 카이만 엠보 소가죽 체인 숄더백 1종,8,69000,22246000,323,Friday,No,No,0,2,2,18.5,28.7,22.8,1.9,25,104.88,23:40:00,142,29,0,0,4
33003,2019-11-15 20:50,30,(1등급)221L_딤채김치냉장고,1,899000,27367000,31,Friday,No,No,0,2,2,-1.0,14.0,7.2,3.6,29,104.87,20:50:00,125,9,0,0,4
24829,2019-08-25 12:30,30,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,4,159000,40944000,258,Sunday,Yes,No,0,2,1,18.9,28.7,23.2,1.2,19,104.81,12:30:00,75,80,0,1,6
19713,2019-07-08 20:40,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,178000,9457000,54,Monday,No,No,0,2,0,18.9,27.3,22.6,0.5,15,104.56,20:40:00,124,4,0,0,0
21844,2019-07-27 15:20,20,국내산 손질갑오징어 9팩,3,49900,77906000,1562,Saturday,Yes,No,0,2,2,24.6,30.5,27.1,12.1,20,104.56,15:20:00,92,98,0,1,5
23647,2019-08-13 22:00,30,무이자  2019년 타이거 충전식 무선 예초기,4,128000,4812000,38,Tuesday,No,No,0,2,0,24.3,33.7,28.5,1.2,21,104.81,22:00:00,132,80,0,0,1
14000,2019-05-14 6:20,20,2019 S/S 기라로쉬 올인원 선글라스,8,48900,27605000,565,Tuesday,No,No,0,2,2,13.9,26.6,19.8,0.0,37,105.05,6:20:00,38,27,0,0,1
28804,2019-10-03 15:00,20,무이자 LG전자 로보킹 터보 R46RIM,1,443000,5798000,14,Thursday,No,Yes,12,2,0,18.7,26.3,22.0,28.9,20,105.46,15:00:00,90,0,1,0,3
5654,2019-02-28 20:20,20,(무)한샘 HG 화이트 실버슬림 붙박이장(3.2m),0,1199000,7372000,7,Thursday,No,No,0,2,2,1.4,13.4,6.8,0.1,75,104.69,20:20:00,122,0,0,0,3
23352,2019-08-11 11:20,20,프라다 사피아노 스퀘어백,8,1790000,11254000,7,Sunday,Yes,No,12,2,2,24.8,32.3,28.3,8.0,20,104.81,11:20:00,68,0,0,1,6
33988,2019-11-26 20:20,20,무이자쿠첸압력밥솥 10인용,9,178000,23378000,132,Tuesday,No,No,0,2,0,2.6,13.5,7.7,0.5,21,104.87,20:20:00,122,4,0,0,1
9405,2019-04-04 23:00,20,무이자 LG 울트라HD TV 75UK6200KNB,1,3090000,0,0,Thursday,No,No,12,2,0,1.3,17.9,9.9,0.0,34,104.87,23:00:00,138,1,0,0,3
34203,2019-11-29 7:20,20,푸마 웜셀 퍼치마레깅스 3종,5,59000,27416000,465,Friday,No,No,0,2,2,-1.2,9.9,3.4,0.0,23,104.87,7:20:00,44,70,0,0,4
11087,2019-04-19 0:40,20,일시불 선일금고 이볼브 시리즈 EV-040,4,450000,21408000,48,Friday,No,No,12,2,1,9.5,17.6,12.8,0.0,33,104.87,0:40:00,4,0,0,0,4
24259,2019-08-19 20:30,30,[루이띠에] 18K 베르니아 목걸이,8,790000,8489000,11,Monday,No,No,12,2,2,20.0,30.8,25.1,0.4,25,104.81,20:30:00,123,43,0,0,0
5067,2019-02-22 12:30,30,에코라믹 컬링스톤프라이팬세트,9,50900,52212000,1026,Friday,No,No,0,2,2,-1.5,11.1,3.9,0.0,52,104.69,12:30:00,75,41,0,0,4
14912,2019-05-22 7:40,20,보코 메쉬 아이스 풀코디,6,59000,45245000,767,Wednesday,No,No,0,2,2,10.3,27.3,19.2,0.0,44,105.05,7:40:00,46,0,0,0,2
29787,2019-10-12 21:00,20,임성근의 녹용도가니탕 풀세트,3,55900,53797000,963,Saturday,Yes,No,0,2,2,13.5,23.4,18.0,0.0,25,105.46,21:00:00,126,47,0,1,5
13490,2019-05-10 10:20,20,일시불  쿠쿠전기밥솥 6인용,9,198000,3729000,19,Friday,No,No,0,2,1,8.7,26.7,17.6,0.0,38,105.05,10:20:00,62,59,0,0,4
19527,2019-07-06 21:20,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,5587000,11,Saturday,Yes,No,0,2,1,19.0,31.3,25.1,0.0,28,104.56,21:20:00,128,22,0,1,5
36812,2019-12-25 10:00,20,오델로 겨울모자 3종 (2차),8,29800,68880000,2312,Wednesday,No,Yes,0,2,2,-3.2,10.9,3.5,0.0,33,105.12,10:00:00,60,0,1,0,2
961,2019-01-11 21:20,20,CERINI by PAT 남성 소프트 기모 릴렉스팬츠,6,59900,53923000,901,Friday,No,No,0,0,2,-3.4,8.1,2.1,0.0,54,104.24,21:20:00,128,110,0,0,4
34651,2019-12-03 15:50,30,[루이띠에] 18K 베르니아  반지,8,750000,0,0,Tuesday,No,No,12,2,2,-2.7,6.8,2.4,0.5,20,105.12,15:50:00,95,75,0,0,1
24205,2019-08-19 6:00,20,헤스티지 린넨블랜딩 티블라우스 10종,6,40800,6869000,169,Monday,No,No,0,2,2,20.0,30.8,25.1,0.4,25,104.81,6:00:00,36,0,0,0,0
13385,2019-05-09 15:00,20,파뷔에 항균도마 1+1세트,9,49800,22450000,451,Thursday,No,No,0,2,2,11.1,24.1,17.1,0.0,37,105.05,15:00:00,90,72,0,0,3
17277,2019-06-14 6:40,20,월드컵 여성 러닝화+슬리퍼,8,29800,13576000,456,Friday,No,No,0,2,2,16.8,24.7,20.2,2.3,25,104.88,6:40:00,40,95,0,0,4
9675,2019-04-07 7:00,20,디키즈 성인 스테디움점퍼세트,6,59000,6164000,105,Sunday,Yes,No,0,2,2,7.4,18.4,12.5,2.8,43,104.87,7:00:00,42,0,0,1,6
3541,2019-02-07 15:00,20,통째로 착즙한 루비 석류즙 84포,2,77000,23616000,307,Thursday,No,No,9,2,2,-3.9,7.4,2.1,0.5,44,104.69,15:00:00,90,63,0,0,3
8790,2019-03-30 22:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,34127000,58,Saturday,Yes,No,0,2,2,3.7,12.2,7.2,3.0,27,104.49,22:00:00,132,5,0,1,5
21562,2019-07-24 20:30,30,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,8,1590000,2558000,2,Wednesday,No,No,12,2,2,24.8,29.7,26.8,0.5,19,104.56,20:30:00,123,49,0,0,2
18928,2019-07-01 6:00,20,에펨 여성 글로스 샌들,8,39800,4087000,103,Monday,No,No,0,2,2,19.9,26.9,23.2,0.4,27,104.56,6:00:00,36,68,0,0,0
5942,2019-03-03 8:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,41164000,698,Sunday,Yes,No,0,2,2,2.4,14.8,8.7,0.0,70,104.49,8:40:00,52,62,0,1,6
20372,2019-07-14 17:40,20,일시불 쿠쿠 블랙스톤 전기밥솥 6인용,9,238000,8811000,38,Sunday,Yes,No,0,2,1,20.2,29.1,23.9,2.1,27,104.56,17:40:00,106,59,0,1,6
13532,2019-05-10 20:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,9514000,18,Friday,No,No,0,2,2,8.7,26.7,17.6,0.0,38,105.05,20:00:00,120,5,0,0,4
20888,2019-07-19 0:00,20,젠트웰 남성 쿨 썸머 티셔츠 4종,6,39000,16662000,428,Friday,No,No,0,0,2,22.1,28.5,25.2,13.9,22,104.56,0:00:00,0,46,0,0,4
36384,2019-12-20 10:20,20,제주갈치+참조기세트,3,49900,33132000,664,Friday,No,No,0,2,2,-3.0,5.4,1.0,0.1,26,105.12,10:20:00,62,0,0,0,4
13489,2019-05-10 10:20,20,무이자 쿠쿠전기밥솥 10인용,9,218000,13850000,64,Friday,No,No,0,2,0,8.7,26.7,17.6,0.0,38,105.05,10:20:00,62,59,0,0,4
9371,2019-04-04 18:20,20,일시불 에지리 스텐큐브 프라이팬,9,171000,20187000,119,Thursday,No,No,11,2,1,1.3,17.9,9.9,0.0,34,104.87,18:20:00,110,41,0,0,3
1063,2019-01-12 22:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,3202000,3,Saturday,Yes,No,12,2,1,-0.3,7.5,3.0,2.4,55,104.24,22:00:00,132,1,0,1,5
6355,2019-03-06 22:40,20,일시불 LG 울트라HD TV 70UK6800HNC,1,2700000,0,0,Wednesday,No,No,12,2,1,4.7,14.3,8.8,1.0,95,104.49,22:40:00,136,1,0,0,2
24753,2019-08-24 12:20,20,오렐리안 풍기인견 원피스 2종세트(8월),6,49900,32591000,654,Saturday,Yes,No,0,2,2,18.9,27.6,22.8,0.0,23,104.81,12:20:00,74,64,0,1,5
31624,2019-11-01 10:40,20,국내산 신안생물 생새우 1.2kg,3,29900,23615000,790,Friday,No,No,0,2,2,9.0,21.8,14.3,0.0,71,104.87,10:40:00,64,0,0,0,4
5512,2019-02-27 7:30,30,오모떼 미라클쉐이핑 브라팬티 시즌2,5,99000,36719000,371,Wednesday,No,No,0,2,2,3.4,11.8,7.1,0.4,43,104.69,7:30:00,45,65,0,0,2
2177,2019-01-24 6:20,20,크리스티나앤코 기모티셔츠세트,6,29900,17974000,602,Thursday,No,No,0,2,2,-5.2,8.2,0.7,0.0,29,104.24,6:20:00,38,46,0,0,3
8118,2019-03-24 8:40,20,NNF SS트레이닝 세트,6,49000,52352000,1069,Sunday,Yes,No,0,2,2,-2.1,11.3,4.7,0.0,24,104.49,8:40:00,52,0,0,1,6
2185,2019-01-24 9:00,30,로베르타 디 까메리노 트리플커버 지퍼쉐이핑 란쥬,5,89900,38978000,434,Thursday,No,No,0,2,2,-5.2,8.2,0.7,0.0,29,104.24,9:00:00,54,0,0,0,3
33689,2019-11-23 2:00,20,아이앤아이 퀵래쉬 속눈썹세트,7,59000,23860000,405,Saturday,Yes,No,0,2,2,4.7,18.2,10.8,0.0,26,104.87,2:00:00,12,0,0,1,5
32198,2019-11-07 9:40,20,칼리베이직 2019 패브릭 백 4종 (시즌 3),8,59000,28627000,486,Thursday,No,No,0,2,2,5.7,16.9,10.8,0.0,34,104.87,9:40:00,58,0,0,0,3
34019,2019-11-27 7:40,20,수련 무선 무릎 에어 온열 마사지기 SR823,4,108000,22031000,204,Wednesday,No,No,0,2,2,2.6,9.7,6.2,1.0,26,104.87,7:40:00,46,0,0,0,2
17678,2019-06-17 19:00,30,USPA  여성 폴로셔츠 위켄드 컬렉션 3종,6,69000,8747000,127,Monday,No,No,0,1,2,16.8,26.8,21.3,0.0,22,104.88,19:00:00,114,0,0,0,0
32319,2019-11-08 10:00,20,정직한 농부의 석류,2,59900,38614000,645,Friday,No,No,0,2,2,2.3,15.3,7.8,0.0,33,104.87,10:00:00,60,63,0,0,4
23565,2019-08-13 1:00,10,스포메틱스 트리플 샤이닝 쿠션시즌1,7,39900,2947000,74,Tuesday,No,No,0,2,2,24.3,33.7,28.5,1.2,21,104.81,1:00:00,6,0,0,0,1
