,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
20682,2019-07-17 11:20,20,라라쎄 쉬폰 롤업재킷 2종 세트,6,59800,39619000,663,Wednesday,No,No,0,2,2,20.7,28.8,24.4,3.7,26,104.56,11:20:00,68,0,0,0,2
10137,2019-04-11 0:00,20,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,6,79000,7019000,89,Thursday,No,No,0,0,2,3.3,14.3,8.8,0.0,20,104.87,0:00:00,0,0,0,0,3
13181,2019-05-07 20:00,20,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),6,69900,5123000,74,Tuesday,No,No,0,1,2,5.2,21.8,13.9,0.0,37,105.05,20:00:00,120,42,0,0,1
15828,2019-05-31 9:40,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,39900,36854000,924,Friday,No,No,0,2,2,14.4,24.0,18.6,0.8,22,105.05,9:40:00,58,27,0,0,4
23772,2019-08-14 23:00,20,"무이자 삼성노트북 북5 NT550EBE-K38B,W(복합기+스피커)",1,989000,9191000,10,Wednesday,No,No,0,2,0,24.7,33.0,28.6,1.2,19,104.81,23:00:00,138,13,0,0,2
18820,2019-06-29 23:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,45366000,27,Saturday,Yes,No,12,2,1,19.9,24.1,21.6,31.7,20,104.88,23:00:00,138,1,0,1,5
34745,2019-12-04 14:40,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,10482000,150,Wednesday,No,No,0,2,2,-0.3,9.5,4.2,0.1,25,105.12,14:40:00,88,0,0,0,2
14955,2019-05-22 16:00,20,멋진밥상 흥양농협 쌀 20kg,3,59900,36288000,606,Wednesday,No,No,0,2,2,10.3,27.3,19.2,0.0,44,105.05,16:00:00,96,39,0,0,2
13486,2019-05-10 10:00,20,일시불  쿠쿠전기밥솥 6인용,9,198000,3740000,19,Friday,No,No,0,2,1,8.7,26.7,17.6,0.0,38,105.05,10:00:00,60,59,0,0,4
24748,2019-08-24 10:40,20,임성근의 녹용도가니탕 풀세트,3,55900,67404000,1206,Saturday,Yes,No,0,2,2,18.9,27.6,22.8,0.0,23,104.81,10:40:00,64,47,0,1,5
37164,2019-12-29 15:40,20,IH 옛 가마솥 세트,9,62000,56879000,918,Sunday,Yes,No,7,2,2,-2.4,6.6,2.6,6.2,32,105.12,15:40:00,94,0,0,1,6
2387,2019-01-26 14:20,20,에코라믹 통주물 스톤 냄비세트,9,60900,55076000,905,Saturday,Yes,No,0,2,2,-6.2,3.7,-1.8,0.0,34,104.24,14:20:00,86,24,0,1,5
24720,2019-08-23 22:20,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,3850000,20,Friday,No,No,0,2,1,20.8,29.5,24.7,0.0,28,104.81,22:20:00,134,59,0,0,4
34340,2019-11-30 18:20,20,(퀸+퀸)일월 품안애 온수매트,4,248000,5655000,23,Saturday,Yes,No,0,2,2,-1.5,12.7,5.4,0.1,27,104.87,18:20:00,110,15,0,1,5
18862,2019-06-30 12:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 SK(슈퍼킹),10,89900,33518000,373,Sunday,Yes,No,0,2,2,20.1,28.5,23.8,0.0,23,104.88,12:40:00,76,11,0,1,6
6059,2019-03-04 10:20,20,칼리베이직 여성백 3종세트,8,39900,30243000,758,Monday,No,No,0,2,2,3.9,15.2,8.8,0.0,89,104.49,10:20:00,62,0,0,0,0
24688,2019-08-23 17:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,30486000,257,Friday,No,No,0,2,1,20.8,29.5,24.7,0.0,28,104.81,17:20:00,104,40,0,0,4
27091,2019-09-17 11:30,30,프라다 비텔로 피닉스 모터백,8,1620000,25685000,16,Tuesday,No,No,12,2,2,15.5,27.8,21.3,0.0,19,105.2,11:30:00,69,0,0,0,1
26088,2019-09-07 17:20,20,궁중 손질새우 200미 + 동태포 400g,3,43900,72803000,1659,Saturday,Yes,No,0,2,2,22.6,29.1,25.8,12.3,20,105.2,17:20:00,104,90,0,1,5
28839,2019-10-03 21:00,20,일시불 LG 울트라HD TV 55UM7900BNA,1,1200000,0,0,Thursday,No,Yes,12,2,1,18.7,26.3,22.0,28.9,20,105.46,21:00:00,126,1,1,0,3
32882,2019-11-14 14:00,20,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,6,59900,58317000,974,Thursday,No,No,0,0,2,-0.7,8.6,3.7,0.0,24,104.87,14:00:00,84,44,0,0,3
2344,2019-01-25 22:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2990000,0,0,Friday,No,No,12,2,0,-5.1,5.5,-0.4,0.0,33,104.24,22:20:00,134,1,0,0,4
28233,2019-09-28 7:40,20,노와 멀티 만능 다지기,9,39800,22518000,566,Saturday,Yes,No,0,2,2,19.3,27.4,22.5,1.8,25,105.2,7:40:00,46,0,0,1,5
8366,2019-03-26 17:20,20,바다먹자 국내산 손질꽃게 7팩,3,59900,38395000,641,Tuesday,No,No,0,2,2,3.2,18.7,10.5,0.0,45,104.49,17:20:00,104,104,0,0,1
32027,2019-11-05 16:00,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,5196000,33,Tuesday,No,No,0,2,0,6.0,19.1,11.7,0.0,31,104.87,16:00:00,96,4,0,0,1
11488,2019-04-22 22:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,3384000,6,Monday,No,No,0,2,2,10.2,25.6,17.6,0.0,49,104.87,22:00:00,132,5,0,0,0
2036,2019-01-22 19:00,20,컬럼비아 옴니히트 롱드로즈 패키지 7종,5,79000,4959000,63,Tuesday,No,No,0,2,2,-3.2,9.0,2.6,0.0,52,104.24,19:00:00,114,51,0,0,1
11326,2019-04-21 11:40,20,일시불 종근당건강 락토핏 생유산균골드 단하루,2,75050,44600000,595,Sunday,Yes,No,9,2,1,12.0,22.1,16.5,0.1,30,104.87,11:40:00,70,32,0,1,6
13006,2019-05-06 11:00,30,오모떼 프런트후크 프레쉬 데오브라 시즌3,5,89000,60441000,680,Monday,No,Yes,0,2,2,8.3,20.3,14.0,0.1,37,105.05,11:00:00,66,65,1,0,0
16251,2019-06-04 10:20,20,무이자 에지리 법랑 냄비세트,9,269000,11796000,44,Tuesday,No,No,0,2,0,16.1,30.3,23.1,0.0,35,104.88,10:20:00,62,24,0,0,1
1612,2019-01-18 17:20,20,[수협] 자연산 제주 옥돔 + 갈치 세트,3,70900,17763000,251,Friday,No,No,0,2,2,-5.1,8.1,0.8,0.0,44,104.24,17:20:00,104,0,0,0,4
30032,2019-10-15 15:00,30,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,8,1750000,3211000,2,Tuesday,No,No,12,2,2,8.5,18.8,13.3,1.2,21,105.46,15:00:00,90,75,0,0,1
12880,2019-05-05 12:20,20,K-SWISS 남성PK티셔츠4종,6,69900,30837000,442,Sunday,Yes,No,0,0,2,10.9,27.3,18.9,0.0,49,105.05,12:20:00,74,46,0,1,6
15692,2019-05-29 19:00,10,에버라스트 드로즈 10+4종,5,39900,6464000,163,Wednesday,No,No,0,2,2,11.1,27.4,19.7,0.0,33,105.05,19:00:00,114,6,0,0,2
8402,2019-03-27 1:20,20,쿠미투니카 라이크라 보정 레이스멀티팬티,5,39900,23061000,578,Wednesday,No,No,0,2,2,4.8,19.9,12.8,0.1,52,104.49,1:20:00,8,0,0,0,2
22449,2019-08-02 20:20,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,14239000,111,Friday,No,No,0,2,0,24.3,34.2,28.8,0.1,17,104.81,20:20:00,122,40,0,0,4
3925,2019-02-11 11:00,30,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,32965000,111,Monday,No,No,0,2,2,-4.7,3.9,-0.8,0.0,28,104.69,11:00:00,66,67,0,0,0
9039,2019-04-01 22:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,13884000,5,Monday,No,No,12,2,1,-0.1,11.4,5.7,0.0,23,104.87,22:40:00,136,1,0,0,0
28282,2019-09-28 14:00,20,트레스패스 여성 에어 워킹화 + 러닝화 2종,8,39800,10962000,276,Saturday,Yes,No,0,2,2,19.3,27.4,22.5,1.8,25,105.2,14:00:00,84,100,0,1,5
25286,2019-08-30 17:40,20,김선영 정성한끼 LA갈비 6팩,3,59900,87083000,1454,Friday,No,No,0,2,2,18.6,28.1,22.9,0.2,19,104.81,17:40:00,106,108,0,0,4
16542,2019-06-06 23:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,12349000,23,Thursday,No,Yes,0,2,2,16.9,26.9,21.1,20.7,39,104.88,23:20:00,140,5,1,0,3
5211,2019-02-24 0:40,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,109900,40337000,368,Sunday,Yes,No,0,2,2,-1.5,14.3,6.1,0.0,44,104.69,0:40:00,4,65,0,1,6
26528,2019-09-12 10:00,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,0,549000,5384000,10,Thursday,No,Yes,0,2,2,18.6,23.5,20.8,5.6,12,105.2,10:00:00,60,3,1,0,3
101,2019-01-02 12:40,20,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,9,238000,25462000,107,Wednesday,No,No,0,2,0,-7.0,3.2,-2.5,0.0,24,104.24,12:40:00,76,12,0,0,2
8505,2019-03-28 8:20,20,컬럼비아 여성 베이스레이어 5종,5,69000,5836000,85,Thursday,No,No,0,2,2,6.6,16.1,10.6,0.6,44,104.49,8:20:00,50,0,0,0,3
31053,2019-10-25 19:40,20,푸마 뉴 니트 스트레치 심리스 드로즈 11종,5,89000,43528000,490,Friday,No,No,0,2,2,12.0,22.7,16.9,0.3,22,105.46,19:40:00,118,36,0,0,4
9846,2019-04-08 11:20,20,삭루츠 크로스바디 백(TQ12),8,44000,23929000,544,Monday,No,No,4,2,2,5.1,19.1,11.8,0.0,34,104.87,11:20:00,68,0,0,0,0
25879,2019-09-05 19:00,20,하늘내린 용대리황태10마리,3,32900,21165000,644,Thursday,No,No,0,2,2,21.8,29.0,24.2,22.0,17,105.2,19:00:00,114,0,0,0,3
3322,2019-02-05 15:40,20,뉴 클레린 티메이커 시그니처플러스 1+1,9,83800,34106000,407,Tuesday,No,Yes,0,2,2,-4.1,11.0,2.9,0.0,83,104.69,15:40:00,94,0,1,0,1
28141,2019-09-27 6:00,20,푸마 웜셀(WARM CELL) 데일리 홈웨어 6종 (남성용),5,109000,4699000,44,Friday,No,No,0,2,2,16.8,26.9,21.4,1.5,26,105.2,6:00:00,36,0,0,0,4
5778,2019-03-01 22:20,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,36888000,28,Friday,No,Yes,0,2,0,-0.3,13.7,6.0,0.0,91,104.49,22:20:00,134,13,1,0,4
14070,2019-05-14 19:20,20,카파 트렁크 패키지 7종,5,59000,6531000,111,Tuesday,No,No,0,2,2,13.9,26.6,19.8,0.0,37,105.05,19:20:00,116,19,0,0,1
11710,2019-04-24 20:40,20,K-SWISS 남성에어핏트랙수트,6,89000,38183000,430,Wednesday,No,No,0,0,2,14.2,22.0,17.3,6.9,27,104.87,20:40:00,124,0,0,0,2
1079,2019-01-12 22:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2700000,6571000,3,Saturday,Yes,No,12,2,1,-0.3,7.5,3.0,2.4,55,104.24,22:40:00,136,1,0,1,5
9725,2019-04-07 13:40,20,무이자 쿠쿠전기밥솥 10인용,9,218000,34914000,161,Sunday,Yes,No,0,2,0,7.4,18.4,12.5,2.8,43,104.87,13:40:00,82,59,0,1,6
22353,2019-08-01 22:00,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,1199000,0,0,Thursday,No,No,0,2,2,24.6,33.1,28.4,3.4,15,104.81,22:00:00,132,8,0,0,3
35565,2019-12-12 0:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,11755000,20,Thursday,No,No,0,2,2,-2.4,6.1,1.7,0.0,19,105.12,0:00:00,0,18,0,0,3
32239,2019-11-07 17:40,20,AAB의 소곱창전골 800g x 8팩,3,55900,37936000,679,Thursday,No,No,0,2,2,5.7,16.9,10.8,0.0,34,104.87,17:40:00,106,26,0,0,3
3483,2019-02-06 23:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,8871000,17,Wednesday,No,Yes,0,2,2,-1.2,12.9,5.6,0.0,72,104.69,23:00:00,138,5,1,0,2
11593,2019-04-23 20:40,20,무이자 삼성 UHD TV UN55NU7050F,1,1080000,16330000,16,Tuesday,No,No,12,2,0,12.1,21.8,16.8,5.6,40,104.87,20:40:00,124,1,0,0,1
28474,2019-09-30 19:00,20,리복 델타 피트니스 트렁크 8종,5,89000,2135000,24,Monday,No,No,0,2,2,16.4,28.2,21.6,0.1,35,105.2,19:00:00,114,19,0,0,0
37183,2019-12-29 22:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,3174000,16,Sunday,Yes,No,0,2,0,-2.4,6.6,2.6,6.2,32,105.12,22:20:00,134,59,0,1,6
244,2019-01-03 21:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2990000,0,0,Thursday,No,No,12,2,0,-7.7,5.0,-2.1,0.0,25,104.24,21:20:00,128,1,0,0,3
1425,2019-01-16 11:20,20,일시불 린나이 간편쿡 자동불꽃조절 가스레인지 2구,9,208000,9431000,46,Wednesday,No,No,0,2,1,-7.9,1.7,-3.2,0.0,36,104.24,11:20:00,68,12,0,0,2
14952,2019-05-22 15:40,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,49900,12077000,243,Wednesday,No,No,0,2,2,10.3,27.3,19.2,0.0,44,105.05,15:40:00,94,11,0,0,2
2285,2019-01-25 9:20,20,보코 폭스퍼구스다운 롱패딩,6,169000,38007000,225,Friday,No,No,0,2,2,-5.1,5.5,-0.4,0.0,33,104.24,9:20:00,56,117,0,0,4
15726,2019-05-30 6:20,20,일시불 메디컬드림 롤링마사지기 (KMD-970),4,100000,12342000,124,Thursday,No,No,10,2,1,12.7,27.6,20.5,0.1,34,105.05,6:20:00,38,0,0,0,3
15455,2019-05-27 6:20,20,아가타 썸머 샌들세트,8,59000,11683000,199,Monday,No,No,0,2,2,15.4,22.1,18.6,22.9,21,105.05,6:20:00,38,68,0,0,0
34845,2019-12-05 15:00,20,멋진밥상 흥양농협 햅쌀 20kg,3,58900,52542000,893,Thursday,No,No,0,2,2,-4.4,4.8,0.2,0.0,23,105.12,15:00:00,90,76,0,0,3
12451,2019-05-01 23:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,0,0,Wednesday,No,No,12,2,1,10.1,22.1,15.4,0.0,48,105.05,23:00:00,138,1,0,0,2
5728,2019-03-01 11:40,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),9,158000,6267000,40,Friday,No,Yes,0,2,0,-0.3,13.7,6.0,0.0,91,104.49,11:40:00,70,4,1,0,4
20221,2019-07-13 11:00,30,프라다 탑핸들 토트 숄더백,8,1380000,11563000,9,Saturday,Yes,No,12,2,2,20.1,27.8,23.3,1.6,24,104.56,11:00:00,66,29,0,1,5
13936,2019-05-13 19:20,20,일시불 대우전자 벽걸이 에어컨TDOZ-S10JK,1,809000,1701000,3,Monday,No,No,0,2,1,11.4,24.5,17.9,0.0,38,105.05,19:20:00,116,7,0,0,0
24092,2019-08-17 23:00,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,43298000,49,Saturday,Yes,No,0,2,2,22.0,31.0,26.2,2.1,28,104.81,23:00:00,138,8,0,1,5
18364,2019-06-25 6:20,20,2019 S/S 엘리자베스아덴 선글라스 2종,8,39900,17550000,440,Tuesday,No,No,0,2,2,17.1,30.4,23.6,0.0,23,104.88,6:20:00,38,27,0,0,1
35563,2019-12-11 23:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,7299000,12,Wednesday,No,No,0,2,2,1.8,13.3,6.9,0.2,45,105.12,23:40:00,142,18,0,0,2
19931,2019-07-10 20:00,20,[라쉬반］FC바로셀로나 에디션 드로즈SET,5,119000,26273000,221,Wednesday,No,No,0,2,2,19.2,23.3,20.9,20.7,12,104.56,20:00:00,120,6,0,0,2
11770,2019-04-25 12:40,20,월드컵 남성러닝화+트레킹화,8,39800,24409000,614,Thursday,No,No,0,2,2,10.2,17.0,13.5,4.5,38,104.87,12:40:00,76,95,0,0,3
16746,2019-06-08 22:05,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,2789000,4,Saturday,Yes,No,0,2,1,15.5,25.5,20.1,0.1,22,104.88,22:05:00,117,22,0,1,5
35190,2019-12-08 20:00,20,무이자 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,458000,5223000,12,Sunday,Yes,No,0,2,0,-3.3,8.0,1.4,0.0,37,105.12,20:00:00,120,23,0,1,6
25401,2019-08-31 23:40,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,178000,23624000,133,Saturday,Yes,No,0,2,2,17.6,28.5,22.6,0.0,16,104.81,23:40:00,142,107,0,1,5
11877,2019-04-26 6:20,20,NEW프리미엄 TS샴푸/트리트먼트(추가),7,59800,4781000,80,Friday,No,No,0,2,2,7.6,11.6,9.4,6.3,16,104.87,6:20:00,38,0,0,0,4
2079,2019-01-22 22:40,20,(도냄)일시불  쿠쿠전기밥솥 6인용,9,198000,9189000,47,Tuesday,No,No,0,2,1,-3.2,9.0,2.6,0.0,52,104.24,22:40:00,136,59,0,0,1
30993,2019-10-24 23:00,20,리앤 헤링본 러그 카페트 점보특대형,10,69900,5034000,73,Thursday,No,No,0,2,2,13.6,22.1,17.4,2.3,26,105.46,23:00:00,138,111,0,0,3
31266,2019-10-28 11:20,20,푸마 웜셀(WARM CELL)원피스 브라탑 3종세트,5,69000,35294000,512,Monday,No,No,0,2,2,4.5,18.5,11.5,0.3,33,105.46,11:20:00,68,66,0,0,0
13373,2019-05-09 12:00,20,에코라믹 통주물 스톤 냄비세트,9,60900,18028000,297,Thursday,No,No,0,2,2,11.1,24.1,17.1,0.0,37,105.05,12:00:00,72,24,0,0,3
19294,2019-07-04 13:20,20,제주바다 7분 손질문어,3,59900,33341000,557,Thursday,No,No,0,2,2,18.4,31.2,24.4,0.0,27,104.56,13:20:00,80,48,0,0,3
33391,2019-11-19 22:00,20,무이자 LG 울트라HD TV 65UM7900BNA,1,1800000,45094000,26,Tuesday,No,No,12,2,0,0.6,7.0,3.7,0.1,27,104.87,22:00:00,132,1,0,0,1
22191,2019-07-31 7:20,20,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),8,79000,23886000,303,Wednesday,No,No,0,2,2,25.2,32.2,28.4,6.0,15,104.56,7:20:00,44,73,0,0,2
16902,2019-06-10 13:20,20,에펨 여성 글로스 샌들,8,39800,16407000,413,Monday,No,No,0,2,2,15.3,22.2,18.3,4.0,15,104.88,13:20:00,80,68,0,0,0
21918,2019-07-28 10:20,20,이동수골프 남성 썸머 밴딩팬츠 3종,6,39000,19463000,500,Sunday,Yes,No,0,0,2,25.0,29.9,26.9,10.9,17,104.56,10:20:00,62,86,0,1,6
2607,2019-01-29 0:40,20,임페리얼 여성 울 블렌딩 니트 3종,6,49000,17887000,366,Tuesday,No,No,0,1,2,-6.5,8.1,0.0,0.0,57,104.24,0:40:00,4,36,0,0,1
11111,2019-04-19 10:40,20,삭루츠 크로스바디백(TQ12),8,44000,20818000,474,Friday,No,No,4,2,2,9.5,17.6,12.8,0.0,33,104.87,10:40:00,64,0,0,0,4
8894,2019-03-31 20:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 K,0,599000,9240000,16,Sunday,Yes,No,0,2,2,2.3,9.2,5.4,0.2,31,104.49,20:40:00,124,3,0,1,6
6378,2019-03-07 6:20,20,"여자를 위한 빨강 팥물, 레드빈 티톡 50포",2,42000,523000,13,Thursday,No,No,3,2,2,2.1,12.1,6.5,0.5,52,104.49,6:20:00,38,0,0,0,3
25123,2019-08-28 17:40,20,깐깐송도순 포기김치 10kg,3,38900,40685000,1046,Wednesday,No,No,0,2,2,21.0,27.7,23.8,0.9,19,104.81,17:40:00,106,50,0,0,2
36633,2019-12-23 18:30,10,대동모피 패션밍크 후드 롱코트 (19FW),6,690000,17129000,25,Monday,No,No,12,2,2,-1.0,8.7,3.8,0.7,35,105.12,18:30:00,111,119,0,0,0
9204,2019-04-03 8:20,20,컬럼비아 여성 베이스레이어 5종,5,69000,6822000,99,Wednesday,No,No,0,2,2,-0.4,14.5,7.4,0.0,29,104.87,8:20:00,50,0,0,0,2
31200,2019-10-27 15:20,20,헤스티지 그레이스 양가죽 코트,6,199000,34456000,174,Sunday,Yes,No,0,2,2,5.4,17.4,10.7,0.0,30,105.46,15:20:00,92,67,0,1,6
1216,2019-01-14 9:40,20,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,9,238000,10063000,43,Monday,No,No,0,2,0,-4.1,7.5,1.0,0.0,98,104.24,9:40:00,58,12,0,0,0
34946,2019-12-06 15:00,20,(퀸+싱글)일월 품안애 온수매트,4,218000,43118000,198,Friday,No,No,0,2,2,-7.7,2.3,-3.2,0.0,26,105.12,15:00:00,90,15,0,0,4
20481,2019-07-15 13:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,17104000,156,Monday,No,No,0,2,2,20.6,27.1,23.2,8.8,27,104.56,13:00:00,78,14,0,0,0
31155,2019-10-27 7:20,20,CERINI by PAT 남성 니트 스웨터 4종,6,69900,44525000,637,Sunday,Yes,No,0,0,2,5.4,17.4,10.7,0.0,30,105.46,7:20:00,44,36,0,1,6
3907,2019-02-11 1:20,20,일시불[가이거] 콘체르토 다이아몬드 워치(주얼리3종),8,129000,7115000,56,Monday,No,No,0,2,1,-4.7,3.9,-0.8,0.0,28,104.69,1:20:00,8,107,0,0,0
14537,2019-05-18 22:00,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,48680000,32,Saturday,Yes,No,0,2,0,16.4,21.8,18.8,21.3,22,105.05,22:00:00,132,9,0,1,5
17962,2019-06-20 17:20,20,소들녘 소 갈비탕 10팩,3,50900,40545000,797,Thursday,No,No,0,2,2,18.2,29.2,23.4,0.0,26,104.88,17:20:00,104,82,0,0,3
22436,2019-08-02 19:00,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,0,0,Friday,No,No,0,2,1,24.3,34.2,28.8,0.1,17,104.81,19:00:00,114,7,0,0,4
36542,2019-12-22 13:40,20,푸마 코튼 언더탑 9종,5,89000,2248000,26,Sunday,Yes,No,0,2,2,-1.1,9.0,3.0,0.1,39,105.12,13:40:00,82,0,0,1,6
23821,2019-08-15 10:30,30,[루이띠에] 18k 인피니티 러브 팔찌,8,470000,9080000,20,Thursday,No,Yes,12,2,2,24.2,29.1,26.1,15.8,14,104.81,10:30:00,63,37,1,0,3
15032,2019-05-23 12:40,20,무이자 종근당건강 락토핏 생유산균골드 단하루,2,79000,16506000,209,Thursday,No,No,0,2,0,12.8,29.0,20.9,0.0,50,105.05,12:40:00,76,32,0,0,3
25528,2019-09-02 1:50,10,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,6,79000,2910000,37,Monday,No,No,0,2,2,19.1,25.1,21.6,11.4,20,105.2,1:50:00,11,36,0,0,0
220,2019-01-03 18:40,20,영산포숙성 홍어8팩+무침3통,3,40900,67200000,1644,Thursday,No,No,0,2,2,-7.7,5.0,-2.1,0.0,25,104.24,18:40:00,112,0,0,0,3
10595,2019-04-14 23:40,20,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,6,79000,17207000,218,Sunday,Yes,No,0,1,2,6.3,14.7,10.2,0.8,31,104.87,23:40:00,142,0,0,1,6
27866,2019-09-24 10:00,30,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,8,2090000,4517000,3,Tuesday,No,No,12,2,2,12.6,25.0,17.8,0.0,22,105.2,10:00:00,60,43,0,0,1
6704,2019-03-10 13:00,20,무이자 쿠쿠전기밥솥 6인용,9,208000,1580000,8,Sunday,Yes,No,0,2,0,3.8,11.9,7.8,7.9,30,104.49,13:00:00,78,59,0,1,6
36374,2019-12-20 9:40,20,코치 뉴 베네트 크로스백,8,199000,25660000,129,Friday,No,No,0,2,2,-3.0,5.4,1.0,0.1,26,105.12,9:40:00,58,28,0,0,4
31987,2019-11-05 6:20,20,오모떼 모달 웜 이너웨어 6종세트,5,49000,10062000,206,Tuesday,No,No,0,2,2,6.0,19.1,11.7,0.0,31,104.87,6:20:00,38,0,0,0,1
35461,2019-12-11 2:00,20,헤드 프리무빙 레깅스 4종 패키지,5,69000,23373000,339,Wednesday,No,No,0,2,2,1.8,13.3,6.9,0.2,45,105.12,2:00:00,12,62,0,0,2
16883,2019-06-10 9:30,30,파뷔에 항균도마 1+1+칼세트,9,49800,57050000,1146,Monday,No,No,0,2,2,15.3,22.2,18.3,4.0,15,104.88,9:30:00,57,72,0,0,0
21031,2019-07-20 9:00,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,45977000,29,Saturday,Yes,No,12,2,2,23.2,27.1,24.8,56.5,14,104.56,9:00:00,54,99,0,1,5
27197,2019-09-18 11:40,20,파뷔에 더온 세라믹 냄비세트,9,60900,40592000,667,Wednesday,No,No,0,2,2,15.4,27.9,21.0,0.0,24,105.2,11:40:00,70,24,0,0,2
654,2019-01-08 14:20,20,멋진밥상 흥양농협 햅쌀 20kg,3,61000,54587000,895,Tuesday,No,No,7,2,2,-4.8,4.2,-0.7,0.0,37,104.24,14:20:00,86,76,0,0,1
23475,2019-08-12 12:00,30,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,9,164000,17970000,110,Monday,No,No,11,2,0,25.3,31.0,27.7,15.5,21,104.81,12:00:00,72,21,0,0,0
28265,2019-09-28 11:30,30,프라다 비텔로 피닉스 모터백,8,1620000,25680000,16,Saturday,Yes,No,12,2,2,19.3,27.4,22.5,1.8,25,105.2,11:30:00,69,0,0,1,5
985,2019-01-12 1:20,20,그렉노먼 남성 캐시터치 터틀넥 4종,6,69900,8444000,121,Saturday,Yes,No,0,0,2,-0.3,7.5,3.0,2.4,55,104.24,1:20:00,8,0,0,1,5
17188,2019-06-13 7:20,20,일시불 메디컬드림 롤링마사지기 (KMD-970),4,100000,14168000,142,Thursday,No,No,10,2,1,14.7,28.0,21.2,0.0,23,104.88,7:20:00,44,0,0,0,3
18340,2019-06-24 19:20,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),7,39800,45928000,1154,Monday,No,No,0,2,2,17.2,28.4,22.5,0.1,18,104.88,19:20:00,116,87,0,0,0
12639,2019-05-03 15:40,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,4621000,30,Friday,No,No,0,2,0,7.6,25.9,16.7,0.0,44,105.05,15:40:00,94,4,0,0,4
12858,2019-05-05 10:20,20,일시불 삼성 UHD TV UN75NU7050F,1,2700000,0,0,Sunday,Yes,No,12,2,1,10.9,27.3,18.9,0.0,49,105.05,10:20:00,62,1,0,1,6
23990,2019-08-16 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,11209000,9,Friday,No,No,0,2,1,23.3,30.7,26.4,1.9,21,104.81,22:00:00,132,9,0,0,4
33201,2019-11-17 23:20,20,(점보형)일월 에너지세이브 카페트매트,4,178000,9983000,57,Sunday,Yes,No,0,2,2,6.1,15.4,11.0,19.0,33,104.87,23:20:00,140,111,0,1,6
