,b_time,type,price,total,num,sex,interest,temp,rain,worth
508,1,9,1,1530000,8,,0,-1.3,0,104.24
509,1,9,1,3566000,19,,1,-1.3,0,104.24
510,1,9,1,36463000,168,,0,-1.3,0,104.24
511,1,9,1,31827000,154,,1,-1.3,0,104.24
512,1,9,1,10401000,51,,0,-1.3,0,104.24
513,1,9,1,5687000,29,,1,-1.3,0,104.24
514,1,1,2,12795000,30,,1,-1.3,0,104.24
515,1,1,2,12798000,27,,0,-1.3,0,104.24
516,1,1,2,48264000,110,,1,-1.3,0,104.24
517,1,1,2,20638000,43,,0,-1.3,0,104.24
518,1,1,2,29854000,69,,1,-1.3,0,104.24
519,1,1,2,33386000,69,,0,-1.3,0,104.24
520,1,5,0,12095000,152,,,-1.3,0,104.24
521,1,5,0,30991000,388,,,-1.3,0,104.24
522,1,5,0,37904000,475,,,-1.3,0,104.24
523,1,6,2,16136000,33,,,-1.3,0,104.24
524,1,6,2,50252000,101,,,-1.3,0,104.24
525,1,6,2,63029000,127,,,-1.3,0,104.24
526,2,4,1,25755000,187,,,-0.5,0,104.24
527,2,4,1,57904000,420,,,-0.5,0,104.24
528,1,6,0,4105000,84,,,-0.5,0,104.24
529,1,6,0,3265000,67,,,-0.5,0,104.24
530,1,6,0,3864000,79,,,-0.5,0,104.24
531,1,6,0,4593000,94,,,-0.5,0,104.24
532,1,6,0,5905000,121,,,-0.5,0,104.24
533,1,6,0,6657000,136,,,-0.5,0,104.24
534,1,5,0,5330000,137,,,-0.5,0,104.24
535,1,5,0,7135000,183,,,-0.5,0,104.24
536,1,5,0,10578000,272,,,-0.5,0,104.24
537,1,7,0,13434000,171,,,-0.5,0,104.24
538,1,7,0,18403000,233,,,-0.5,0,104.24
539,1,7,0,23478000,298,,,-0.5,0,104.24
540,1,6,0,7153000,91,,,-0.5,0,104.24
541,1,6,0,12032000,153,,,-0.5,0,104.24
542,1,6,0,20813000,264,,,-0.5,0,104.24
543,1,7,0,17000000,428,,,-0.5,0,104.24
544,1,7,0,24095000,606,,,-0.5,0,104.24
545,1,7,0,44086000,1108,,,-0.5,0,104.24
546,2,5,0,16121000,148,,,-0.5,0,104.24
547,2,5,0,39476000,363,,,-0.5,0,104.24
548,1,9,1,6961000,30,,0,-0.5,0,104.24
549,1,9,1,3725000,17,,1,-0.5,0,104.24
550,1,9,1,767000,4,,0,-0.5,0,104.24
551,1,9,1,2073000,10,,1,-0.5,0,104.24
552,1,9,1,10816000,46,,0,-0.5,0,104.24
553,1,9,1,6695000,30,,1,-0.5,0,104.24
554,1,9,1,7803000,36,,0,-0.5,0,104.24
555,1,9,1,6772000,33,,1,-0.5,0,104.24
556,1,9,1,23158000,98,,0,-0.5,0,104.24
557,1,9,1,17684000,78,,1,-0.5,0,104.24
558,1,9,1,9252000,43,,0,-0.5,0,104.24
559,1,9,1,8096000,39,,1,-0.5,0,104.24
560,1,9,1,8576000,40,,0,-0.5,0,104.24
561,1,9,1,8925000,43,,1,-0.5,0,104.24
562,1,9,1,3013000,15,,0,-0.5,0,104.24
563,1,9,1,2867000,15,,1,-0.5,0,104.24
564,1,9,1,14773000,68,,0,-0.5,0,104.24
565,1,9,1,13354000,65,,1,-0.5,0,104.24
566,1,9,1,4486000,22,,0,-0.5,0,104.24
567,1,9,1,4265000,22,,1,-0.5,0,104.24
568,1,9,1,23298000,107,,0,-0.5,0,104.24
569,1,9,1,18531000,90,,1,-0.5,0,104.24
570,1,9,1,8187000,40,,0,-0.5,0,104.24
571,1,9,1,7791000,40,,1,-0.5,0,104.24
572,1,3,0,21760000,428,,,-0.5,0,104.24
573,1,3,0,40079000,788,,,-0.5,0,104.24
574,1,3,0,41340000,813,,,-0.5,0,104.24
575,1,9,0,20090000,183,,,-0.5,0,104.24
576,1,9,0,35775000,326,,,-0.5,0,104.24
577,1,9,0,48200000,439,,,-0.5,0,104.24
578,1,3,0,31814000,522,,,-0.5,0,104.24
579,1,3,0,50993000,836,,,-0.5,0,104.24
580,1,3,0,52116000,855,,,-0.5,0,104.24
581,1,3,0,25845000,837,,,-0.5,0,104.24
582,1,3,0,51049000,1653,,,-0.5,0,104.24
583,1,3,0,55131000,1785,,,-0.5,0,104.24
584,1,9,0,24658000,405,,,-0.5,0,104.24
585,1,9,0,56576000,929,,,-0.5,0,104.24
586,1,9,0,45147000,742,,,-0.5,0,104.24
587,1,3,0,44875000,1125,,,-0.5,0,104.24
588,1,3,0,67225000,1685,,,-0.5,0,104.24
589,1,3,0,90143000,2260,,,-0.5,0,104.24
590,1,4,1,24703000,131,,,-0.5,0,104.24
591,1,4,1,45515000,241,,,-0.5,0,104.24
592,1,4,1,88450000,468,,,-0.5,0,104.24
593,1,5,0,18840000,212,,,-0.5,0,104.24
594,1,5,0,795000,9,,,-0.5,0,104.24
595,1,5,0,422000,5,,,-0.5,0,104.24
596,1,5,0,31256000,352,,,-0.5,0,104.24
597,1,5,0,1544000,18,,,-0.5,0,104.24
598,1,5,0,2289000,26,,,-0.5,0,104.24
599,1,5,0,44651000,502,,,-0.5,0,104.24
600,1,5,0,3381000,38,,,-0.5,0,104.24
601,1,5,0,4540000,52,,,-0.5,0,104.24
602,1,1,2,17076000,39,,1,-0.5,0,104.24
603,1,1,2,14346000,30,,0,-0.5,0,104.24
604,1,1,2,29821000,68,,1,-0.5,0,104.24
605,1,1,2,35066000,72,,0,-0.5,0,104.24
606,1,1,2,49680000,114,,1,-0.5,0,104.24
607,1,1,2,41259000,85,,0,-0.5,0,104.24
608,1,5,0,22109000,246,,,-0.5,0,104.24
609,1,5,0,29616000,330,,,-0.5,0,104.24
610,1,5,0,48373000,539,,,-0.5,0,104.24
611,2,6,2,41214000,138,,,-0.5,0,104.24
612,2,6,2,56199000,188,,,-0.5,0,104.24
613,1,6,0,6623000,96,,,-0.7,0,104.24
614,1,6,0,4707000,69,,,-0.7,0,104.24
615,1,6,0,17019000,247,,,-0.7,0,104.24
616,1,6,0,5968000,87,,,-0.7,0,104.24
617,1,6,0,27945000,405,,,-0.7,0,104.24
618,1,6,0,11701000,170,,,-0.7,0,104.24
619,1,5,0,13364000,227,,,-0.7,0,104.24
620,1,5,0,18987000,322,,,-0.7,0,104.24
621,1,5,0,14892000,253,,,-0.7,0,104.24
622,1,7,0,5492000,108,,,-0.7,0,104.24
623,1,7,0,10345000,204,,,-0.7,0,104.24
624,1,7,0,14613000,288,,,-0.7,0,104.24
625,1,6,0,11571000,290,,,-0.7,0,104.24
626,1,6,0,18109000,454,,,-0.7,0,104.24
627,1,6,0,15847000,398,,,-0.7,0,104.24
628,2,5,0,20397000,256,,,-0.7,0,104.24
629,2,5,0,43221000,541,,,-0.7,0,104.24
630,1,7,0,21471000,272,,,-0.7,0,104.24
631,1,7,0,24898000,316,,,-0.7,0,104.24
632,1,7,0,31224000,396,,,-0.7,0,104.24
633,1,9,1,9349000,43,,0,-0.7,0,104.24
634,1,9,1,8180000,40,,1,-0.7,0,104.24
635,1,9,1,3010000,15,,0,-0.7,0,104.24
636,1,9,1,2863000,15,,1,-0.7,0,104.24
637,1,9,1,24839000,114,,0,-0.7,0,104.24
638,1,9,1,19993000,97,,1,-0.7,0,104.24
639,1,9,1,6700000,33,,0,-0.7,0,104.24
640,1,9,1,6383000,33,,1,-0.7,0,104.24
641,1,9,1,25616000,118,,0,-0.7,0,104.24
642,1,9,1,28140000,136,,1,-0.7,0,104.24
643,1,9,1,6700000,33,,0,-0.7,0,104.24
644,1,9,1,7795000,40,,1,-0.7,0,104.24
645,2,5,0,38620000,655,,,-0.7,0,104.24
646,2,5,0,64230000,1089,,,-0.7,0,104.24
647,1,3,0,29407000,894,,,-0.7,0,104.24
648,1,3,0,31423000,956,,,-0.7,0,104.24
649,1,3,0,47369000,1440,,,-0.7,0,104.24
650,1,3,0,28028000,703,,,-0.7,0,104.24
651,1,3,0,39887000,1000,,,-0.7,0,104.24
652,1,3,0,40205000,1008,,,-0.7,0,104.24
653,1,3,0,36664000,602,,,-0.7,0,104.24
654,1,3,0,54587000,895,,,-0.7,0,104.24
655,1,3,0,41662000,683,,,-0.7,0,104.24
656,1,3,0,26608000,445,,,-0.7,0,104.24
657,1,3,0,41007000,685,,,-0.7,0,104.24
658,1,3,0,49725000,831,,,-0.7,0,104.24
659,1,9,0,26060000,291,,,-0.7,0,104.24
660,1,9,0,53381000,595,,,-0.7,0,104.24
661,1,9,0,55170000,615,,,-0.7,0,104.24
662,1,3,0,28835000,482,,,-0.7,0,104.24
663,1,3,0,38704000,647,,,-0.7,0,104.24
664,1,3,0,45476000,760,,,-0.7,0,104.24
665,1,9,1,13339000,85,,1,-0.7,0,104.24
666,1,9,1,4763000,29,,0,-0.7,0,104.24
667,1,9,1,3669000,25,,1,-0.7,0,104.24
668,1,9,1,3368000,22,,0,-0.7,0,104.24
669,1,9,1,26556000,169,,1,-0.7,0,104.24
670,1,9,1,13022000,78,,0,-0.7,0,104.24
671,1,9,1,9389000,64,,1,-0.7,0,104.24
672,1,9,1,3384000,22,,0,-0.7,0,104.24
673,1,9,1,28264000,179,,1,-0.7,0,104.24
674,1,9,1,10666000,64,,0,-0.7,0,104.24
675,1,9,1,8839000,60,,1,-0.7,0,104.24
676,1,9,1,1709000,11,,0,-0.7,0,104.24
677,1,5,0,11445000,129,,,-0.7,0,104.24
678,1,5,0,422000,5,,,-0.7,0,104.24
679,1,5,0,1167000,14,,,-0.7,0,104.24
680,1,5,0,30085000,339,,,-0.7,0,104.24
681,1,5,0,3728000,42,,,-0.7,0,104.24
682,1,5,0,2661000,30,,,-0.7,0,104.24
683,1,5,0,32945000,371,,,-0.7,0,104.24
684,1,5,0,7396000,84,,,-0.7,0,104.24
685,1,5,0,4089000,46,,,-0.7,0,104.24
686,1,3,0,36497000,732,,,-0.7,0,104.24
687,1,3,0,78627000,1576,,,-0.7,0,104.24
688,1,3,0,100341000,2011,,,-0.7,0,104.24
689,1,1,4,0,0,,1,-0.7,0,104.24
690,1,1,4,3517000,3,,0,-0.7,0,104.24
691,1,1,5,9214000,5,,1,-0.7,0,104.24
692,1,1,5,5189000,3,,0,-0.7,0,104.24
693,1,1,6,0,0,,1,-0.7,0,104.24
694,1,1,6,7274000,3,,0,-0.7,0,104.24
695,1,1,4,3177000,3,,1,-0.7,0,104.24
696,1,1,4,17432000,13,,0,-0.7,0,104.24
697,1,1,5,22960000,13,,1,-0.7,0,104.24
698,1,1,5,20632000,10,,0,-0.7,0,104.24
699,1,1,6,13093000,5,,1,-0.7,0,104.24
700,1,1,6,0,0,,0,-0.7,0,104.24
701,1,1,4,3177000,3,,1,-0.7,0,104.24
702,1,1,4,7008000,5,,0,-0.7,0,104.24
703,1,1,5,45893000,25,,1,-0.7,0,104.24
704,1,1,5,41214000,20,,0,-0.7,0,104.24
705,1,1,6,0,0,,1,-0.7,0,104.24
706,1,1,6,7274000,3,,0,-0.7,0,104.24
707,1,6,2,13343000,27,,,-0.7,0,104.24
708,1,6,2,31487000,64,,,-0.7,0,104.24
709,1,6,2,42838000,86,,,-0.7,0,104.24
710,1,5,0,24285000,304,,,-0.7,0,104.24
711,1,5,0,25653000,322,,,-0.7,0,104.24
712,1,5,0,44773000,561,,,-0.7,0,104.24
713,1,6,0,15259000,383,,,-2.9,0,104.24
714,1,6,0,30991000,777,,,-2.9,0,104.24
715,1,6,0,31787000,797,,,-2.9,0,104.24
716,1,8,1,5203000,41,,1,-2.9,0,104.24
717,1,8,1,2577000,19,,0,-2.9,0,104.24
718,1,8,1,13466000,105,,1,-2.9,0,104.24
719,1,8,1,8080000,59,,0,-2.9,0,104.24
720,1,8,1,11342000,88,,1,-2.9,0,104.24
721,1,8,1,9198000,67,,0,-2.9,0,104.24
722,1,6,0,6168000,79,,,-2.9,0,104.24
723,1,6,0,9638000,122,,,-2.9,0,104.24
724,1,6,0,13562000,172,,,-2.9,0,104.24
725,1,2,0,14711000,214,,,-2.9,0,104.24
726,1,2,0,18872000,274,,,-2.9,0,104.24
727,1,2,0,27691000,402,,,-2.9,0,104.24
728,1,5,0,9864000,253,,,-2.9,0,104.24
729,1,5,0,18900000,485,,,-2.9,0,104.24
730,1,5,0,29183000,749,,,-2.9,0,104.24
731,1,9,1,8512000,36,,0,-2.9,0,104.24
732,1,9,1,3755000,17,,1,-2.9,0,104.24
733,1,9,1,1469000,7,,0,-2.9,0,104.24
734,1,9,1,719000,4,,1,-2.9,0,104.24
735,1,9,1,9280000,39,,0,-2.9,0,104.24
736,1,9,1,8900000,40,,1,-2.9,0,104.24
737,1,9,1,3561000,17,,0,-2.9,0,104.24
738,1,9,1,4735000,23,,1,-2.9,0,104.24
739,1,9,1,19337000,82,,0,-2.9,0,104.24
740,1,9,1,13325000,59,,1,-2.9,0,104.24
741,1,9,1,4278000,20,,0,-2.9,0,104.24
742,1,9,1,4077000,20,,1,-2.9,0,104.24
743,1,7,0,19620000,249,,,-2.9,0,104.24
744,1,7,0,31555000,400,,,-2.9,0,104.24
745,1,7,0,39797000,504,,,-2.9,0,104.24
746,1,9,1,12229000,78,,1,-2.9,0,104.24
747,1,9,1,3601000,22,,0,-2.9,0,104.24
748,1,9,1,5750000,39,,1,-2.9,0,104.24
749,1,9,1,2278000,15,,0,-2.9,0,104.24
750,1,9,1,23290000,148,,1,-2.9,0,104.24
751,1,9,1,8902000,53,,0,-2.9,0,104.24
752,1,9,1,4699000,32,,1,-2.9,0,104.24
753,1,9,1,4490000,29,,0,-2.9,0,104.24
754,1,9,1,23843000,151,,1,-2.9,0,104.24
755,1,9,1,13643000,82,,0,-2.9,0,104.24
756,1,9,1,10387000,71,,1,-2.9,0,104.24
757,1,9,1,3368000,22,,0,-2.9,0,104.24
758,2,9,0,44777000,880,,,-2.9,0,104.24
759,2,9,0,63377000,1246,,,-2.9,0,104.24
760,1,3,0,28419000,475,,,-2.9,0,104.24
761,1,3,0,30870000,516,,,-2.9,0,104.24
762,1,3,0,32515000,543,,,-2.9,0,104.24
763,1,3,0,31261000,951,,,-2.9,0,104.24
764,1,3,0,40584000,1234,,,-2.9,0,104.24
765,1,3,0,37926000,1153,,,-2.9,0,104.24
766,1,9,0,14782000,135,,,-2.9,0,104.24
767,1,9,0,38076000,347,,,-2.9,0,104.24
768,1,9,0,55902000,510,,,-2.9,0,104.24
769,1,3,0,31853000,532,,,-2.9,0,104.24
770,1,3,0,52659000,880,,,-2.9,0,104.24
771,1,3,0,65174000,1089,,,-2.9,0,104.24
772,1,3,0,45915000,753,,,-2.9,0,104.24
773,1,3,0,53896000,884,,,-2.9,0,104.24
774,1,3,0,45812000,752,,,-2.9,0,104.24
775,1,3,0,31916000,1033,,,-2.9,0,104.24
776,1,3,0,43709000,1415,,,-2.9,0,104.24
777,1,3,0,46645000,1510,,,-2.9,0,104.24
778,1,1,2,17043000,39,,1,-2.9,0,104.24
779,1,1,2,20737000,43,,0,-2.9,0,104.24
780,1,1,2,17076000,39,,1,-2.9,0,104.24
781,1,1,2,23866000,49,,0,-2.9,0,104.24
782,1,1,2,46947000,107,,1,-2.9,0,104.24
783,1,1,2,25447000,53,,0,-2.9,0,104.24
784,1,4,1,29875000,159,,,-2.9,0,104.24
785,1,4,1,68970000,365,,,-2.9,0,104.24
786,1,4,1,67264000,356,,,-2.9,0,104.24
787,1,5,0,23191000,258,,,-2.9,0,104.24
788,1,5,0,42588000,474,,,-2.9,0,104.24
789,1,5,0,59704000,665,,,-2.9,0,104.24
790,2,6,2,16099000,54,,,-2.9,0,104.24
791,2,6,2,43137000,145,,,-2.9,0,104.24
792,1,6,0,39852000,666,,,-2.9,0,104.24
793,1,6,0,46572000,778,,,-2.9,0,104.24
794,1,6,0,42060000,703,,,-2.9,0,104.24
795,1,7,0,26316000,662,,,0.5,0,104.24
796,1,7,0,46446000,1167,,,0.5,0,104.24
797,1,7,0,45256000,1138,,,0.5,0,104.24
798,1,5,0,11419000,164,,,0.5,0,104.24
799,1,5,0,20056000,287,,,0.5,0,104.24
800,1,5,0,19472000,279,,,0.5,0,104.24
801,1,4,1,1675000,8,,1,0.5,0,104.24
802,1,4,1,1746000,8,,0,0.5,0,104.24
803,1,4,1,7158000,31,,1,0.5,0,104.24
804,1,4,1,4958000,20,,0,0.5,0,104.24
805,1,4,1,15987000,68,,1,0.5,0,104.24
806,1,4,1,7683000,31,,0,0.5,0,104.24
807,1,6,0,9446000,237,,,0.5,0,104.24
808,1,6,0,14251000,358,,,0.5,0,104.24
809,1,6,0,19979000,501,,,0.5,0,104.24
810,1,6,0,12106000,304,,,0.5,0,104.24
811,1,6,0,22720000,570,,,0.5,0,104.24
812,1,6,0,35189000,882,,,0.5,0,104.24
813,2,5,0,13322000,123,,,0.5,0,104.24
814,2,5,0,45094000,414,,,0.5,0,104.24
815,1,9,1,6193000,27,,0,0.5,0,104.24
816,1,9,1,6662000,30,,1,0.5,0,104.24
817,1,9,1,2156000,10,,0,0.5,0,104.24
818,1,9,1,2727000,14,,1,0.5,0,104.24
819,1,9,1,17801000,75,,0,0.5,0,104.24
820,1,9,1,11855000,52,,1,0.5,0,104.24
821,1,9,1,6399000,30,,0,0.5,0,104.24
822,1,9,1,4735000,23,,1,0.5,0,104.24
823,1,9,1,28519000,120,,0,0.5,0,104.24
824,1,9,1,14762000,65,,1,0.5,0,104.24
825,1,9,1,9924000,46,,0,0.5,0,104.24
826,1,9,1,6739000,33,,1,0.5,0,104.24
827,1,2,0,31087000,451,,,0.5,0,104.24
828,1,2,0,44557000,646,,,0.5,0,104.24
829,1,2,0,42357000,614,,,0.5,0,104.24
830,1,3,0,28787000,472,,,0.5,0,104.24
831,1,3,0,35430000,581,,,0.5,0,104.24
832,1,3,0,44029000,722,,,0.5,0,104.24
833,1,9,0,13202000,148,,,0.5,0,104.24
834,1,9,0,33817000,377,,,0.5,0,104.24
835,1,9,0,46241000,515,,,0.5,0,104.24
836,1,3,0,34544000,1118,,,0.5,0,104.24
837,1,3,0,39539000,1280,,,0.5,0,104.24
838,1,3,0,46517000,1506,,,0.5,0,104.24
839,1,3,0,13056000,252,,,0.5,0,104.24
840,1,3,0,18800000,363,,,0.5,0,104.24
841,1,3,0,32518000,627,,,0.5,0,104.24
842,1,3,0,22942000,561,,,0.5,0,104.24
843,1,3,0,51762000,1266,,,0.5,0,104.24
844,1,3,0,56986000,1394,,,0.5,0,104.24
845,1,3,0,34088000,670,,,0.5,0,104.24
846,1,3,0,55534000,1092,,,0.5,0,104.24
847,1,3,0,51094000,1004,,,0.5,0,104.24
848,1,3,0,21648000,362,,,0.5,0,104.24
849,1,3,0,39806000,665,,,0.5,0,104.24
850,1,3,0,44704000,747,,,0.5,0,104.24
851,1,9,1,6686000,43,,1,0.5,0,104.24
852,1,9,1,5957000,36,,0,0.5,0,104.24
853,1,9,1,3718000,26,,1,0.5,0,104.24
854,1,9,1,1709000,11,,0,0.5,0,104.24
855,1,9,1,24324000,154,,1,0.5,0,104.24
856,1,9,1,10686000,64,,0,0.5,0,104.24
857,1,9,1,5789000,40,,1,0.5,0,104.24
858,1,9,1,2848000,19,,0,0.5,0,104.24
859,1,9,1,37168000,236,,1,0.5,0,104.24
860,1,9,1,11880000,71,,0,0.5,0,104.24
861,1,9,1,15589000,106,,1,0.5,0,104.24
862,1,9,1,1742000,12,,0,0.5,0,104.24
863,1,5,0,13462000,169,,,0.5,0,104.24
864,1,5,0,30883000,387,,,0.5,0,104.24
865,1,5,0,46010000,576,,,0.5,0,104.24
866,1,3,0,37329000,749,,,0.5,0,104.24
867,1,3,0,58844000,1180,,,0.5,0,104.24
868,1,3,0,88341000,1771,,,0.5,0,104.24
869,1,1,4,9432000,8,,1,0.5,0,104.24
870,1,1,4,7008000,5,,0,0.5,0,104.24
871,1,1,5,22960000,13,,1,0.5,0,104.24
872,1,1,5,5214000,3,,0,0.5,0,104.24
873,1,1,6,6571000,3,,1,0.5,0,104.24
874,1,1,6,0,0,,0,0.5,0,104.24
875,1,1,4,3177000,3,,1,0.5,0,104.24
876,1,1,4,13941000,10,,0,0.5,0,104.24
877,1,1,5,18378000,10,,1,0.5,0,104.24
878,1,1,5,20608000,10,,0,0.5,0,104.24
879,1,1,6,0,0,,1,0.5,0,104.24
880,1,1,6,0,0,,0,0.5,0,104.24
881,1,1,4,12584000,10,,1,0.5,0,104.24
882,1,1,4,17432000,13,,0,0.5,0,104.24
883,1,1,5,22984000,13,,1,0.5,0,104.24
884,1,1,5,41214000,20,,0,0.5,0,104.24
885,1,1,6,6571000,3,,1,0.5,0,104.24
886,1,1,6,7274000,3,,0,0.5,0,104.24
887,1,6,2,17150000,35,,,0.5,0,104.24
888,1,6,2,46520000,94,,,0.5,0,104.24
889,1,6,2,57838000,116,,,0.5,0,104.24
890,1,5,0,13765000,197,,,2.1,0,104.24
891,1,5,0,28608000,410,,,2.1,0,104.24
892,1,5,0,31392000,450,,,2.1,0,104.24
893,1,7,0,5453000,137,,,2.1,0,104.24
894,1,7,0,9364000,235,,,2.1,0,104.24
895,1,7,0,14294000,359,,,2.1,0,104.24
896,1,5,0,4711000,119,,,2.1,0,104.24
897,1,5,0,2660000,67,,,2.1,0,104.24
898,1,5,0,8192000,206,,,2.1,0,104.24
899,1,5,0,4650000,117,,,2.1,0,104.24
900,1,5,0,11048000,277,,,2.1,0,104.24
901,1,5,0,7100000,178,,,2.1,0,104.24
902,1,6,0,4255000,107,,,2.1,0,104.24
903,1,6,0,5658000,142,,,2.1,0,104.24
904,1,6,0,7396000,186,,,2.1,0,104.24
905,1,6,0,8808000,221,,,2.1,0,104.24
906,1,6,0,6118000,154,,,2.1,0,104.24
907,1,6,0,8158000,205,,,2.1,0,104.24
908,2,5,0,30667000,520,,,2.1,0,104.24
909,2,5,0,48847000,828,,,2.1,0,104.24
910,1,6,1,32793000,195,,,2.1,0,104.24
911,1,6,1,44617000,265,,,2.1,0,104.24
912,1,6,1,75985000,450,,,2.1,0,104.24
913,1,9,1,7798000,36,,0,2.1,0,104.24
914,1,9,1,3744000,18,,1,2.1,0,104.24
915,1,9,1,1530000,8,,0,2.1,0,104.24
916,1,9,1,2161000,11,,1,2.1,0,104.24
917,1,9,1,10886000,50,,0,2.1,0,104.24
918,1,9,1,11139000,54,,1,2.1,0,104.24
919,1,9,1,3740000,18,,0,2.1,0,104.24
920,1,9,1,1455000,8,,1,2.1,0,104.24
921,1,9,1,18638000,86,,0,2.1,0,104.24
922,1,9,1,14823000,72,,1,2.1,0,104.24
923,1,9,1,5220000,26,,0,2.1,0,104.24
924,1,9,1,7092000,36,,1,2.1,0,104.24
925,2,6,3,28280000,41,,,2.1,0,104.24
926,2,6,3,39485000,57,,,2.1,0,104.24
927,1,3,0,27618000,462,,,2.1,0,104.24
928,1,3,0,39164000,654,,,2.1,0,104.24
929,1,3,0,43860000,733,,,2.1,0,104.24
930,1,9,0,16165000,148,,,2.1,0,104.24
931,1,9,0,27295000,249,,,2.1,0,104.24
932,1,9,0,35393000,323,,,2.1,0,104.24
933,1,3,0,39292000,645,,,2.1,0,104.24
934,1,3,0,30062000,493,,,2.1,0,104.24
935,1,3,0,40488000,664,,,2.1,0,104.24
936,1,3,0,23438000,713,,,2.1,0,104.24
937,1,3,0,39094000,1189,,,2.1,0,104.24
938,1,3,0,58933000,1792,,,2.1,0,104.24
939,1,3,0,29449000,298,,,2.1,0,104.24
940,1,3,0,49813000,504,,,2.1,0,104.24
941,1,3,0,76101000,769,,,2.1,0,104.24
942,1,3,0,23069000,386,,,2.1,0,104.24
943,1,3,0,31384000,524,,,2.1,0,104.24
944,1,3,0,35322000,590,,,2.1,0,104.24
945,1,9,0,19227000,215,,,2.1,0,104.24
946,1,9,0,43766000,488,,,2.1,0,104.24
947,1,9,0,48735000,543,,,2.1,0,104.24
948,1,5,0,23637000,401,,,2.1,0,104.24
949,1,5,0,9001000,153,,,2.1,0,104.24
950,1,5,0,42836000,727,,,2.1,0,104.24
951,1,5,0,16387000,278,,,2.1,0,104.24
952,1,5,0,64003000,1085,,,2.1,0,104.24
953,1,5,0,27858000,473,,,2.1,0,104.24
954,1,1,4,3659000,3,,1,2.1,0,104.24
955,1,1,4,4020000,3,,0,2.1,0,104.24
956,1,1,4,10876000,8,,1,2.1,0,104.24
957,1,1,4,11960000,8,,0,2.1,0,104.24
958,1,1,4,28946000,21,,1,2.1,0,104.24
959,1,1,4,31861000,21,,0,2.1,0,104.24
960,1,6,0,25772000,431,,,2.1,0,104.24
961,1,6,0,53923000,901,,,2.1,0,104.24
962,1,6,0,71789000,1199,,,2.1,0,104.24
963,2,6,0,40568000,815,,,2.1,0,104.24
964,2,6,0,73797000,1482,,,2.1,0,104.24
965,1,1,3,0,0,,1,2.1,0,104.24
966,1,1,3,0,0,,0,2.1,0,104.24
967,1,1,4,3590000,3,,1,2.1,0,104.24
968,1,1,4,11139000,9,,0,2.1,0,104.24
969,1,1,3,5657000,6,,1,2.1,0,104.24
970,1,1,3,6167000,6,,0,2.1,0,104.24
971,1,1,4,23797000,19,,1,2.1,0,104.24
972,1,1,4,15232000,12,,0,2.1,0,104.24
973,1,1,3,22506000,23,,1,2.1,0,104.24
974,1,1,3,3109000,3,,0,2.1,0,104.24
975,1,1,4,10700000,9,,1,2.1,0,104.24
976,1,1,4,37797000,29,,0,2.1,0,104.24
977,1,6,0,12997000,217,,,3,2.4,104.24
978,1,6,0,8448000,142,,,3,2.4,104.24
979,1,6,0,36372000,608,,,3,2.4,104.24
980,1,6,0,23491000,393,,,3,2.4,104.24
981,1,6,0,16795000,281,,,3,2.4,104.24
982,1,6,0,30531000,510,,,3,2.4,104.24
983,1,6,0,7159000,103,,,3,2.4,104.24
984,1,6,0,6033000,87,,,3,2.4,104.24
985,1,6,0,8444000,121,,,3,2.4,104.24
986,1,6,0,8232000,118,,,3,2.4,104.24
987,1,6,0,8607000,124,,,3,2.4,104.24
988,1,6,0,6487000,93,,,3,2.4,104.24
989,1,6,1,11612000,69,,,3,2.4,104.24
990,1,6,1,23926000,142,,,3,2.4,104.24
991,1,6,1,31588000,187,,,3,2.4,104.24
992,1,5,0,16962000,284,,,3,2.4,104.24
993,1,5,0,37271000,623,,,3,2.4,104.24
994,1,5,0,51510000,860,,,3,2.4,104.24
995,1,8,1,10252000,80,,1,3,2.4,104.24
996,1,8,1,9312000,67,,0,3,2.4,104.24
997,1,8,1,30805000,239,,1,3,2.4,104.24
998,1,8,1,13359000,97,,0,3,2.4,104.24
999,1,8,1,61780000,479,,1,3,2.4,104.24
1000,1,8,1,28276000,204,,0,3,2.4,104.24
1001,1,6,0,20079000,336,,,3,2.4,104.24
1002,1,6,0,32885000,549,,,3,2.4,104.24
1003,1,6,0,55097000,920,,,3,2.4,104.24
1004,2,6,2,26076000,88,,,3,2.4,104.24
1005,2,6,2,88702000,297,,,3,2.4,104.24
1006,2,5,0,27665000,254,,,3,2.4,104.24
1007,2,5,0,73111000,671,,,3,2.4,104.24
1008,1,9,1,11663000,54,,0,3,2.4,104.24
1009,1,9,1,11129000,54,,1,3,2.4,104.24
1010,1,9,1,4482000,22,,0,3,2.4,104.24
1011,1,9,1,1458000,8,,1,3,2.4,104.24
1012,1,9,1,24860000,115,,0,3,2.4,104.24
1013,1,9,1,22221000,107,,1,3,2.4,104.24
1014,1,9,1,1530000,8,,0,3,2.4,104.24
1015,1,9,1,2867000,15,,1,3,2.4,104.24
1016,1,9,1,47306000,217,,0,3,2.4,104.24
1017,1,9,1,45141000,218,,1,3,2.4,104.24
1018,1,9,1,11136000,54,,0,3,2.4,104.24
1019,1,9,1,12708000,65,,1,3,2.4,104.24
1020,1,7,0,32454000,816,,,3,2.4,104.24
1021,1,7,0,60340000,1517,,,3,2.4,104.24
1022,1,7,0,60428000,1519,,,3,2.4,104.24
1023,1,9,1,9306000,40,,0,3,2.4,104.24
