"","year","month","day","time","노출분","상품명","상품군","판매단가","취급액","판매량"
"280","2019","01","27","10:30",30,"로베르타 디 까메리노 트리플커버 지퍼쉐이핑 란쥬","속옷",89900,81809000,910
"281","2019","01","29","12:20",20,"천연담아 명품다시팩 100포","농수축",39900,36270000,909
"282","2019","01","15","19:40",20,"카파 드로즈 패키지 12종","속옷",59000,53418000,905
"283","2019","01","26","14:20",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,55076000,904
"284","2019","01","14","21:00",20,"국내산 손질갑오징어 8팩","농수축",49900,45076000,903
"285","2019","01","11","21:20",20,"CERINI by PAT 남성 소프트 기모 릴렉스팬츠","의류",59900,53923000,900
"286","2019","01","02","13:00",20,"하늘내린 용대리황태10미","농수축",32900,29599000,900
"287","2019","01","17","18:40",20,"피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩","농수축",59900,53811000,898
"288","2019","01","14","12:40",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,54743000,897
"289","2019","01","19","18:40",20,"이봉원 정직한 안창살 + 갈비살구이","농수축",59900,53751000,897
"290","2019","01","29","8:20",20,"하늘내린 용대리황태10미","농수축",32900,29483000,896
"291","2019","01","08","14:20",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,54587000,895
"292","2019","01","19","10:00",20,"궁중 손질새우 200미 + 동태포 200g","농수축",40900,36577000,894
"293","2019","01","01","8:40",20,"CERINI by PAT 남성 소프트 기모 릴렉스팬츠","의류",59900,53542000,894
"294","2019","01","08","12:00",20,"하늘내린 용대리황태10미","농수축",32900,29407000,894
"295","2019","01","18","14:40",20,"[농협] 대학 찰 옥수수 10봉(30개)","농수축",39900,35648000,893
"296","2019","01","20","10:40",20,"도스문도스 카이만 엠보 소가죽 핸드백 1종","잡화",99000,88393000,893
"297","2019","01","29","10:40",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,54221000,890
"298","2019","01","18","14:20",20,"[농협] 대학 찰 옥수수 10봉(30개)","농수축",39900,35417000,888
"299","2019","01","25","15:20",20,"제주바다 7분 손질문어","농수축",59900,53163000,888
"300","2019","01","26","12:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,35244000,886
"301","2019","01","31","0:20",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,35165000,884
"302","2019","01","09","17:20",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,53896000,884
"303","2019","01","27","17:00",20,"국내산 손질갑오징어 8팩","농수축",49900,44086000,883
"304","2019","01","28","21:00",20,"국내산 손질갑오징어 8팩","농수축",49900,44072000,883
"305","2019","01","10","8:40",20,"아리스토우 남성기모티셔츠5종","의류",39900,35189000,882
"306","2019","01","03","7:40",20,"천연담아 명품다시팩 100포","농수축",39900,35153000,881
"307","2019","01","19","13:40",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,53671000,880
"308","2019","01","09","12:00",30,"에코라믹 컬링스톤프라이팬세트","주방",50900,44777000,880
"309","2019","01","09","16:20",20,"피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩","농수축",59900,52659000,879
"310","2019","01","26","18:20",20,"소들녘 소 갈비탕","농수축",50900,44502000,874
"311","2019","01","31","9:30",30,"락앤락 비스프리 온더테이블 밀폐용기세트","주방",64800,56255000,868
"312","2019","01","16","16:20",20,"피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩","농수축",59900,51899000,866
"313","2019","01","24","18:20",20,"피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩","농수축",59900,51848000,866
"314","2019","01","23","18:20",20,"제주바다 7분 손질문어","농수축",59900,51806000,865
"315","2019","01","20","15:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,34400000,864
"316","2019","01","12","7:40",20,"쿠미투니카 황후의코르셋 하이웨이스트팬티(리뉴얼)","속옷",59900,51510000,860
"317","2019","01","05","12:40",20,"키친플라워 대용량 디지털 에어프라이어 5L","주방",89800,77219000,860
"318","2019","01","28","13:20",20,"소들녘 소 갈비탕","농수축",50900,43525000,855
"319","2019","01","07","15:40",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,52116000,854
"320","2019","01","23","8:30",30,"락앤락 비스프리 온더테이블 밀폐용기세트","주방",64800,55247000,853
"321","2019","01","24","18:40",20,"피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩","농수축",59900,51001000,851
"322","2019","01","26","16:00",20,"장보고 완도매생이 30개","농수축",32900,27962000,850
"323","2019","01","13","17:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,33698000,847
"324","2019","01","17","14:00",30,"락앤락 비스프리 온더테이블 밀폐용기세트","주방",64800,54828000,846
"325","2019","01","22","18:40",20,"전철우 소갈비살구이 10팩","농수축",59900,50587000,845
"326","2019","01","26","15:20",20,"천수봉명인 선재 전통 메주세트","농수축",96000,80823000,842
"327","2019","01","04","20:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,33392000,839
"328","2019","01","05","18:40",20,"바다먹자 국내산 손질꽃게 7팩","농수축",59900,50176000,838
"329","2019","01","07","16:00",20,"안동간고등어 20팩","농수축",30900,25845000,836
"330","2019","01","24","14:00",20,"천연담아 명품다시팩 100포","농수축",39900,33367000,836
"331","2019","01","07","15:20",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,50993000,836
"332","2019","01","02","17:20",20,"바다먹자 국내산 손질꽃게 7팩","농수축",59900,50056000,836
"333","2019","01","21","15:00",20,"안동간고등어 20팩","농수축",30900,25819000,836
"334","2019","01","16","14:40",20,"청정수산 완도활전복 35미","농수축",59900,49883000,833
"335","2019","01","24","10:00",20,"궁중 손질새우 200미 + 동태포 200g","농수축",40900,33981000,831
"336","2019","01","08","15:40",20,"청정수산 완도활전복 35미","농수축",59900,49725000,830
"337","2019","01","21","19:40",20,"카파 드로즈 패키지 12종","속옷",59000,48900000,829
"338","2019","01","23","15:40",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,50469000,829
"339","2019","01","11","8:30",30,"오모떼 프런트후크 데오브라 시즌2","속옷",59000,48847000,828
"340","2019","01","06","7:40",20,"마리끌레르 파리컬렉션 리얼 하이드로 립스틱(리뉴얼)","이미용",39900,32977000,826
"341","2019","01","24","6:40",20,"크리스티나앤코 기모티셔츠세트","의류",29900,24710000,826
"342","2019","01","19","13:00",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,50386000,826
"343","2019","01","16","18:00",20,"영산포숙성 홍어8팩+무침3통","농수축",40900,33770000,826
"344","2019","01","02","17:40",20,"바다먹자 국내산 손질꽃게 7팩","농수축",59900,49237000,822
"345","2019","01","12","13:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,32454000,815
"346","2019","01","11","22:00",30,"로이몬스터 남녀 벤치후드롱패딩","의류",49800,40568000,815
"347","2019","01","22","15:20",20,"[농협] 대학 찰 옥수수 10봉(30개)","농수축",39900,32473000,814
"348","2019","01","27","14:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,32369000,813
"349","2019","01","07","13:40",20,"소들녘 소 갈비탕","농수축",50900,41340000,812
"350","2019","01","18","11:40",20,"천수봉명인 선재 전통 메주세트","농수축",96000,77686000,809
"351","2019","01","15","11:30",30,"로이몬스터 남녀 벤치후드롱패딩","의류",49800,40218000,808
"352","2019","01","14","16:20",20,"제주 한라봉2박스+천혜향1박스","농수축",43900,35403000,806
"353","2019","01","04","16:00",20,"하늘내린 용대리황태10미","농수축",32900,26530000,806
"354","2019","01","15","14:00",20,"하늘내린 용대리황태10미","농수축",32900,26462000,804
"355","2019","01","27","9:40",20,"도스문도스 카이만 엠보 소가죽 핸드백 1종","잡화",99000,79488000,803
"356","2019","01","25","20:20",20,"바다먹자 국내산 손질꽃게 7팩","농수축",59900,47918000,800
"357","2019","01","27","15:00",20,"궁중 손질새우 200미 + 동태포 200g","농수축",40900,32691000,799
"358","2019","01","15","18:00",20,"궁중 손질새우 200미 + 동태포 200g","농수축",40900,32615000,797
"359","2019","01","03","16:20",20,"청정수산 완도활전복 35미","농수축",59900,47757000,797
"360","2019","01","09","0:40",20,"아리스토우 남성기모티셔츠5종","의류",39900,31787000,797
"361","2019","01","06","15:00",30,"오모떼 프런트후크 데오브라 시즌2","속옷",59000,46848000,794
"362","2019","01","26","17:00",20,"제주바다 7분 손질문어","농수축",59900,47280000,789
"363","2019","01","07","13:20",20,"소들녘 소 갈비탕","농수축",50900,40079000,787
"364","2019","01","15","19:20",20,"카파 드로즈 패키지 12종","속옷",59000,46449000,787
"365","2019","01","29","23:40",20,"카파 드로즈 패키지 12종","속옷",59000,46446000,787
"366","2019","01","21","12:40",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,47965000,786
"367","2019","01","17","20:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,31060000,780
"368","2019","01","17","15:00",20,"영산포숙성 홍어8팩+무침3통","농수축",40900,31859000,779
"369","2019","01","09","23:20",20,"CERINI by PAT 남성 소프트 기모 릴렉스팬츠","의류",59900,46572000,777
"370","2019","01","09","0:20",20,"아리스토우 남성기모티셔츠5종","의류",39900,30991000,777
"371","2019","01","06","8:40",20,"로베르타 디 까메리노 올레이스 지퍼브라팬티","속옷",89900,69617000,774
"372","2019","01","26","15:40",20,"천수봉명인 선재 전통 메주세트","농수축",96000,74332000,774
"373","2019","01","05","11:20",20,"CERINI by PAT 남성 소프트 기모 릴렉스팬츠","의류",59900,46347000,774
"374","2019","01","14","11:00",30,"오모떼 프런트후크 데오브라 시즌2","속옷",59000,45476000,771
"375","2019","01","21","13:20",20,"제주 한라봉2박스+천혜향1박스","농수축",43900,33811000,770
"376","2019","01","11","16:40",20,"천수봉명인 선재 전통 메주세트","농수축",99000,76101000,769
"377","2019","01","21","16:20",20,"AAE LA갈비 7팩","농수축",69900,53497000,765
"378","2019","01","21","12:20",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,46658000,765
"379","2019","01","23","19:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,30316000,762
"380","2019","01","16","14:20",20,"청정수산 완도활전복 35미","농수축",59900,45614000,762
"381","2019","01","03","13:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,30273000,761
"382","2019","01","22","23:00",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,30233000,760
"383","2019","01","08","17:40",20,"바다먹자 국내산 손질꽃게 7팩","농수축",59900,45476000,759
"384","2019","01","21","17:20",20,"피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩","농수축",59900,45378000,758
"385","2019","01","16","13:20",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,46194000,757
"386","2019","01","09","17:00",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,45915000,753
"387","2019","01","09","17:40",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,45812000,751
"388","2019","01","30","10:00",30,"에코라믹 컬링스톤프라이팬세트","주방",50900,38115000,749
"389","2019","01","18","21:20",20,"CERINI by PAT 남성 소프트 기모 릴렉스팬츠","의류",59900,44832000,748
"390","2019","01","09","8:40",20,"레이프릴 더블엑스 매직니퍼팬티(FW리뉴얼)","속옷",39000,29183000,748
"391","2019","01","16","8:40",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,45560000,748
"392","2019","01","10","21:00",20,"국내산 손질갑오징어 8팩","농수축",49900,37329000,748
"393","2019","01","16","13:40",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,45615000,748
"394","2019","01","10","18:40",20,"바다먹자 국내산 손질꽃게 7팩","농수축",59900,44704000,746
"395","2019","01","31","15:20",20,"(직매입) 종근당건강 아이클리어 루테인","건강기능",69000,51398000,745
"396","2019","01","29","18:40",20,"전철우 소갈비살구이 10팩","농수축",59900,44506000,743
"397","2019","01","07","17:40",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,45147000,741
"398","2019","01","19","11:40",20,"키친플라워 대용량 디지털 에어프라이어 5L","주방",89800,66476000,740
"399","2019","01","25","18:40",20,"이봉원 정직한 안창살 + 갈비살구이","농수축",59900,44255000,739
"400","2019","01","17","12:40",20,"농협안심벌꿀 4병","농수축",59900,44243000,739
"401","2019","01","22","18:20",20,"전철우 소갈비살구이 10팩","농수축",59900,43941000,734
"402","2019","01","05","9:00",30,"오모떼 프런트후크 데오브라 시즌2","속옷",59000,43243000,733
"403","2019","01","03","18:00",20,"영산포숙성 홍어8팩+무침3통","농수축",40900,29976000,733
"404","2019","01","11","12:40",20,"청정수산 완도활전복 35미","농수축",59900,43860000,732
"405","2019","01","04","7:40",20,"코이모 리빙박스 8종","생활용품",49800,36453000,732
"406","2019","01","08","20:00",20,"국내산 손질갑오징어 8팩","농수축",49900,36497000,731
"407","2019","01","28","18:40",20,"이봉원 정직한 안창살 + 갈비살구이","농수축",59900,43805000,731
"408","2019","01","04","18:20",20,"피시원 국내산 손질 대구 8팩 * 매운탕 양념 8팩","농수축",59900,43797000,731
"409","2019","01","28","14:00",20,"하늘내린 용대리황태10미","농수축",32900,23976000,729
"410","2019","01","01","13:30",30,"오모떼 360도 텐션업 레이스 패키지 시즌4","속옷",109000,79273000,727
"411","2019","01","05","16:00",20,"멋진밥상 흥양농협 햅쌀 20kg","농수축",61000,44297000,726
"412","2019","01","31","16:20",20,"비버리힐스폴로클럽 남성기초세트(2018FW골드)","이미용",39800,28900000,726
"413","2019","01","11","19:20",20,"카파 드로즈 패키지 12종","속옷",59000,42836000,726
"414","2019","01","06","16:00",20,"소들녘 소 갈비탕","농수축",50900,36929000,726
"415","2019","01","30","12:20",20,"바다먹자 국내산 손질꽃게 7팩","농수축",59900,43439000,725
